gene	spl	degree	degree_centrality	average_neighbor_degree	betweenness	eigenvector	cluster_coefficient	triangles	pagerank	load_centrality	harmonic_centrality	markovcent	closeness_latora	closeness_residual	communitycent	diffusion_degree	lobby	mnc	dmnc	geokpath	laplacian	leverage	lincent	semilocal	topocoefficient	clusterrank	ego_size	coreness	hub_score	constraint	eccentricity	local_scan	subgraph_centrality	transitivity	zi	pc	gc	prestige	stresscent	gilschmidt
CRY2	4.83692739568713	4	0.00051	8.25	323.295673	1.5e-05	0.5	3	8.1e-05	840.824906	1553.844481	1.85520895677178e-05	1553.84448051948	281.37353515625	1	37	4	4	0	204	86	-0.17	1498.96968897565	7846	0.305555555555556	18.5	5	3	9.58396708737246e-05	0.441175949546485	11	7	7010716146141	0.5	0.540061724867322	0.375	0.375030690761719	4	3862	0.206134847508567
CRYAA	4.14597422483093	7	0.000893	14.571429	9515.880982	0.000143	0.047619	1	0.000146	20831.659485	1828.469444	2.38362823402923e-05	1828.46944444444	453.044921875	1	109	5	2	0	1042	260	-0.0756087187666135	1748.78259263819	20946	0.153968253968254	5.19047619047619	8	4	0.000895359509767485	0.148730788611741	10	8	611711488866099	0.0476190476190476	1.21066536266676	0.448979591836735	0.44937037995677	7	78385	0.242566920196917
CRYAB	4.18182978180426	6	0.000766	15.666667	24439.267693	3.7e-05	0.066667	1	0.000163	51443.046565	1811.631746	2.08341680779359e-05	1811.63174603175	441.9169921875	0	100	5	2	0	961	230	-0.121260683760684	1733.78830134562	20409	0.172413793103448	6.66666666666667	7	3	0.000229746455412896	0.236111111111111	10	7	40281627677112.6	0.0666666666666667	-0.16899853223811	0.444444444444444	0.444448763208222	6	175334	0.240333211200806
CRYBB2	5.14342222789333	2	0.000255	4	0	1e-06	1	1	7.4e-05	0	1450.018687	1.12044481517462e-05	1450.01868686869	221.95849609375	0	10	2	2	0	91	22	-0.25	1409.6465801682	1187	0.666666666666667	10	3	2	4.52665572305311e-06	0.902777777777778	11	3	15638541867.2882	1	0	0.5	0.500147191825471	2	0	0.192361194861881
CRYGC	5.14342222789333	2	0.000255	4	0	1e-06	1	1	7.4e-05	0	1450.018687	1.12044481517462e-05	1450.01868686869	221.95849609375	0	10	2	2	0	91	22	-0.25	1409.6465801682	1187	0.666666666666667	10	3	2	4.52665572305311e-06	0.902777777777778	11	3	15638541867.2882	1	0	0.5	0.500147191825471	2	0	0.192361194861881
CRYZ	3.99629960444047	2	0.000255	77.5	1628.495918	0.000256	0	0	5.1e-05	3618.921625	1907.153968	1.55453055981385e-05	1907.15396825397	508.5791015625	1	157	2	1	0	1544	316	-0.764444444444444	1814.28027714806	55977	0.5	0	3	2	0.00159297092804742	0.5	10	2	1938453219956533	0	-0.536686707161553	0.5	0.500333201628546	2	13150	0.253005302235851
CS	4.29501084598698	4	0.00051	18.25	3109.058703	6.3e-05	0	0	8.7e-05	7252.245101	1762.781349	2.01828895775138e-05	1762.78134920635	410.607421875	0	77	4	1	0	799	166	-0.317316017316017	1688.09994058229	20527	0.25	0	5	3	0.000394768836228383	0.25	10	4	118940872120938	0	-0.0998486897044751	0.625	0.625044470294257	4	24392	0.233852659751434
CSDC2	4.10641827229807	1	0.000128	114	0	3.8e-05	0	0	3.2e-05	0	1846.821825	1.07706460913107e-05	1846.82182539683	466.373046875	0	115	1	1	0	1172	230	-0.982608695652174	1765.62811509539	51051	1	NA	2	1	0.000239019924122398	1	10	1	43598582685789.1	NA	-0.547680114565817	0	6.8482350195076e-06	1	0	0.245001568771123
CSDE1	3.84037259155289	3	0.000383	63.333333	3520.654542	0.001772	0	0	5.6e-05	8154.312113	1984.691667	1.89995545219731e-05	1984.69166666667	561.48828125	1	193	3	1	0	2004	392	-0.755128205128205	1887.94378177227	91428	0.333333333333333	0	4	3	0.0111046580086248	0.333333333333333	10	3	94093605152861664	0	-0.547680114565817	0.666666666666667	0.66672267182571	3	35392	0.263291545060562
CSE1L	3.98468801837438	4	0.00051	31	855.211447	0.000615	0.166667	1	7.3e-05	1993.096556	1904.709524	2.08883878580748e-05	1904.65952380952	505.0546875	0	128	4	2	0	1481	268	-0.562087912087912	1819.56718329704	56019	0.267543859649123	21.3333333333333	5	3	0.00385214432161401	0.303927951388889	10	5	11322862384924456	0.166666666666667	-0.16899853223811	0	7.60626034301826e-06	4	9939	0.252674386284081
CSF1	4.30866402960316	4	0.00051	12	772.223578	3.8e-05	0.166667	1	7.8e-05	1911.32803	1752.380988	2.07181907433123e-05	1752.33098845599	402.93017578125	3.91192511192511	53	4	2	0	752	118	-0.423076923076923	1682.75073296414	24123	0.280487804878049	8.83333333333333	5	4	0.000240604371184361	0.265058399392815	11	5	44174757520803.8	0.166666666666667	-0.345662797052198	0.375	0.375031568644206	4	9674	0.232466302527985
CSF1R	3.50108459869848	14	0.001787	59.642857	14821.343027	0.001468	0.175824	16	0.000205	27891.445455	2204.496032	2.82834532021236e-05	2204.49603174603	718.4267578125	2	850	13	11	0.0547010257795201	3335	1882	-0.324632958362301	2070.9032728333	426455	0.111556982343499	149.450549450549	15	11	0.00919630028613581	0.0813680928844609	10	30	64533102982602240	0.175824175824176	0.664423790515898	0.13265306122449	0.132956666455603	14	196417	0.292451052234787
CSF2	5.37195355365574	1	0.000128	2	0	0	0	0	5.3e-05	0	1385.025469	6.40983994434861e-06	1385.02546897547	188.618408203125	0	3	1	1	0	47	6	-0.333333333333333	1349.67800475059	556	1	NA	2	1	2.17454841654319e-06	1	12	1	3630498246.67137	NA	0	0	0.000181582563485327	1	0	0.183739117667233
CSF2RA	4.09034069159117	4	0.00051	34.25	757.297125	6.3e-05	0.5	3	7.3e-05	1623.419026	1855.832179	2.13828345231932e-05	1855.83217893218	472.20849609375	0	141	4	3	0	1202	294	-0.694505494505494	1772.56813077115	59515	0.300884955752212	70.5	5	4	0.000391314229949862	0.276142222174824	11	7	116853635288020	0.5	-0.345662797052198	0.375	0.375006526167068	4	8144	0.246196892933414
CSF2RB	3.6246012504785	17	0.002169	43.352941	15299.509584	0.00039	0.169118	23	0.000255	31158.606737	2128.206349	2.89575506397572e-05	2128.20634920635	662.8857421875	14.2367771330839	754	13	13	0.110358195005461	2775	1780	-0.157119359454536	2000.33246497219	322991	0.0984421165726565	127.514705882353	18	10	0.00244325892528032	0.0740455794619123	10	40	4555478075805977	0.169117647058824	0.866441108029518	0.207612456747405	0.207875271389612	17	213513	0.282330372672614
CSF3	6.08459869848156	1	0.000128	7	0	0	0	0	5.3e-05	0	1217.145754	8.28050741733199e-06	1217.14575424575	114.796752929688	0	8	1	1	0	19	16	-0.75	1191.59995805809	165	1	NA	2	1	7.64327947278024e-08	1	13	1	4458114.22931996	NA	-0.5	0	0.000282568734487953	1	0	0.161467996052761
CSF3R	3.56820211815746	10	0.001276	64.3	4382.028451	0.001204	0.266667	12	0.000141	8703.31194	2156.212698	2.71863373845083e-05	2156.2126984127	683.5361328125	2	653	10	9	0.0764779545510625	3027	1396	-0.559363095763559	2031.94979259047	311108	0.143303571428571	174.133333333333	11	9	0.007539583714838	0.111704383573576	10	22	43376121024486000	0.266666666666667	0.0583718379750408	0.42	0.420064274723769	10	74610	0.286045728099297
CSK	3.3206584152099	36	0.004594	32.222222	81155.456175	0.001252	0.095238	60	0.000494	153329.564903	2332.048016	3.10612114977426e-05	2332.04801587302	808.6943359375	1	1197	21	30	0.044376276299812	4170	3654	0.223183493464732	2183.42468490624	564108	0.0452907067857703	114	37	11	0.00784095873389719	0.0370896340655179	10	96	46915563317731136	0.0952380952380952	1.57350171932718	0.558641975308642	0.558958055745161	36	1065772	0.309372249386154
CSMD2	3.71060354727574	4	0.00051	106.25	84.321907	0.000283	0.833333	5	7.2e-05	116.453697	2066.018651	2.1746671796497e-05	2066.01865079365	619.3369140625	0	429	4	4	0	2430	870	-0.923203123592918	1953.96987620358	192158	0.3125	357.5	5	4	0.00177441084610328	0.262060604633139	10	9	2402630099000026	0.833333333333333	-0.244654138295388	0	0.000115249012129781	4	3722	0.274080479012137
CSN2	3.88248054102335	4	0.00051	45	11103.650564	0.001027	0	0	0.000101	22125.996166	1955.94881	1.79537356793353e-05	1955.89880952381	539.8857421875	1	184	3	1	0	1731	380	-0.215953947368421	1867.46784106221	82132	0.276729559748428	0	5	2	0.0064321133733693	0.25	10	4	31569070889361336	0	1.15470053837925	0.5	0.513025625954221	4	115309	0.259471850560318
CSN3	4.8442005869593	1	0.000128	4	0	2e-05	0	0	4.1e-05	0	1540.336544	8.50462858884127e-06	1540.30321067821	270.69287109375	0	5	1	1	0	163	10	-0.6	1496.71910230745	2316	1	NA	2	1	0.000124282136650156	1	11	1	11786213923854	NA	-0.577350269189626	0	0.000133754318592305	1	0	0.204338446627529
CSNK1A1	3.47211943345668	22	0.002808	33.227273	39344.769037	0.005727	0.064935	15	0.000297	79780.904566	2226.591667	2.97878162245231e-05	2226.59166666667	733.58984375	1.8	753	12	9	0.0509853030340417	3480	1968	0.133024374164442	2088.17919223843	351584	0.059721300597213	48.8961038961039	23	9	0.0358715654412267	0.0532183746034774	10	37	981883996201314688	0.0649350649350649	1.42232818753912	0.388429752066116	0.388532011456825	22	420459	0.295382285309958
CSNK1D	3.58045170345796	19	0.002425	27.263158	36518.316081	0.004133	0.05848	10	0.000253	77687.518698	2155.870238	2.93912334433755e-05	2155.87023809524	683.1435546875	0	537	12	4	0.197510327965844	3089	1416	0.0608363875728159	2024.99800427655	216819	0.06328173374613	31.4035087719298	20	9	0.0258966690616465	0.0623865784368015	10	29	511726016482772096	0.0584795321637427	0.810279449163265	0.542936288088643	0.542966628118253	19	350736	0.286000296908335
CSNK1E	3.61566926119689	20	0.002552	21.85	36779.922385	0.00429	0.042105	8	0.000278	74825.599711	2126.49127	2.94963725026153e-05	2126.49126984127	661.162109375	1	457	13	4	0.0987551639829222	2930	1294	0.130097960944703	2005.27399774139	190083	0.0648036253776435	19.2421052631579	21	9	0.0268811105803471	0.0557860546116577	10	28	551371213249386496	0.0421052631578947	0.810279449163265	0.585	0.585021782584604	20	367154	0.282102848214522
CSNK1G2	4.29654204414955	1	0.000128	56	0	7.7e-05	0	0	3.2e-05	0	1756.759957	1.06872591727663e-05	1756.72662337662	405.99267578125	0	57	1	1	0	739	114	-0.964912280701754	1687.49833689713	23477	1	NA	2	1	0.000479915268113726	1	11	1	175743627492663	NA	-0.547680114565817	0	1.90456430848585e-06	1	0	0.233049432658077
CSNK2A1	3.10973586831696	79	0.010082	24.113924	358464.849239	0.004019	0.020772	64	0.001048	694902.727146	2529.444841	3.20605226461708e-05	2529.44484126984	950.21875	1	1984	24	47	0.0741915439406796	5036	10130	0.606355153286804	2331.51877231135	948322	0.0188567410086397	41.2125933138591	80	12	0.0251351740849682	0.0148326746095375	9	143	482206954523861824	0.020772476468679	6.07389859919566	0.503444960743471	0.504121012743448	79	3846883	0.33555914583042
CSNK2A2	3.21972693632768	48	0.006126	26.875	187333.486885	0.00149	0.028369	32	0.000635	362963.522568	2421.571032	3.15008826009831e-05	2421.52103174603	873.8212890625	0	1338	20	25	0.0694274868037159	4623	4932	0.42017044908941	2251.87032853803	623598	0.0279611052446322	37.9574468085106	49	11	0.00930247250754953	0.0239558855571679	10	80	66112725767950656	0.0283687943262411	3.50329389801705	0.479166666666667	0.479481778133278	48	1991613	0.321241845548669
CSNK2B	3.387648334822	35	0.004467	25.114286	129422.726061	0.001587	0.031933	19	0.000495	266238.717379	2296.704365	3.07839491103619e-05	2296.70436507936	784.125	1	914	16	15	0.0651746710332723	3923	3018	0.350276119628124	2140.24799427474	397870	0.0359339050407864	29.1865546218487	36	11	0.00987661444323995	0.0319317068680064	9	54	74562044807746672	0.0319327731092437	1.5447379352143	0.713469387755102	0.713510658975323	35	1299841	0.304683518848392
CSPG4	4.05257113691464	7	0.000893	17.571429	7469.346086	5.7e-05	0.047619	1	0.000132	17481.051328	1872.74246	2.48684264585942e-05	1872.49246031746	482.603515625	0	129	7	2	0	1248	300	-0.325617072985494	1789.08828715365	32105	0.151948051948052	6.14285714285714	8	6	0.000356959516092256	0.145853184991446	10	8	97244079454479.3	0.0476190476190476	-0.446671455809007	0.775510204081633	0.775790163773029	7	51702	0.248407065576725
CSRNP2	4.59780528263366	1	0.000128	35	0	7.4e-05	0	0	2.7e-05	0	1636.012771	1.05858640138365e-05	1636.01277056277	329.828125	0	36	1	1	0	341	72	-0.944444444444444	1576.92792717786	11093	1	NA	2	1	0.000463123363720931	1	11	1	163661763004258	NA	-1.61860028098547	0	1.4766774079078e-06	1	0	0.217035390098542
CSRP1	4.11790225851729	4	0.00051	24.75	8871.613798	0.000204	0	0	8.2e-05	17048.836207	1839.890512	2.02683372116736e-05	1839.89051226551	460.89892578125	0	103	4	1	0	1113	218	-0.377899877899878	1760.7041398116	45624	0.255376344086022	0	5	3	0.00126541595738125	0.25	11	4	1241037419779982	0	-0.20333142711014	0.625	0.625232323799943	4	92813	0.244082052569039
CSRP2	4.224703330356	1	0.000128	89	0	0.00241	0	0	2.7e-05	0	1792.209524	1.0750993442458e-05	1792.20952380952	429.9609375	0	90	1	1	0	908	180	-0.977777777777778	1716.19330091516	43632	1	NA	2	1	0.0151020423466037	1	10	1	174028951326577664	NA	-0.536227775263626	0	1.35129698763947e-06	1	0	0.237756636217759
CST3	4.66977159627408	4	0.00051	8.5	365.523645	4e-06	0.166667	1	9.3e-05	883.081075	1608.117893	2.00403938891522e-05	1608.11789321789	312.04248046875	1	38	4	2	0	304	88	-0.295238095238095	1552.62573434981	5159	0.32	6.33333333333333	5	3	2.22723569493273e-05	0.275005165289256	11	5	378538924816.829	0.166666666666667	0.868668609331791	0	9.77442866541001e-05	4	3273	0.213334822660912
CST7	5.03981115222662	2	0.000255	10.5	44.035315	1e-06	0	0	5.5e-05	85.243943	1482.949639	1.51721150266431e-05	1482.94963924964	240.17041015625	1	23	2	1	0	133	48	-0.67948717948718	1438.62683241765	2171	0.59375	0	3	2	4.71862697828059e-06	0.5	11	2	16994310501.1528	0	-0.217167152332948	0	2.31088467809171e-05	2	496	0.196729853973174
CSTA	6.15158861809366	2	0.000255	2.5	7537	0	0	0	0.000116	15074	1202.552092	6.42279657902619e-06	1202.55209235209	108.5771484375	0	7	2	1	0	9	16	0	1178.62360506119	97	0.5	0	3	1	1.74924266491419e-07	0.5	12	2	23362883.5016869	0	0	0.5	0.500272263856441	2	68431	0.159531983596716
CSTB	4.01429118285058	4	0.00051	35.25	8721.629864	0.000515	0.166667	1	8.5e-05	18031.170585	1895.860317	2.09159100308947e-05	1895.86031746032	500.1298828125	0	145	4	2	0	1466	302	-0.563408521303258	1806.14888747616	49217	0.263257575757576	24.1666666666667	5	4	0.00322193850477178	0.275005165289256	10	5	7921371078286489	0.166666666666667	0.325750728499422	0.375	0.375092215399068	4	90685	0.251507073157362
CSTF1	3.79111905065714	17	0.002169	46.294118	4633.167776	0.002115	0.316176	43	0.000153	9397.522368	2036.499603	2.92408054160126e-05	2036.4996031746	598.8369140625	1	804	17	16	0.0780206593063508	2261	1880	-0.373699907607158	1912.47160984147	373462	0.135587372779024	254.205882352941	18	14	0.0131526271077128	0.0730140491282167	10	60	133096109614629392	0.316176470588235	0.0841606883770644	0.304498269896194	0.304536630494562	17	71985	0.270164447223991
CSTF2	3.49521500574199	38	0.004849	46.368421	55768.743962	0.006756	0.241821	170	0.000338	107308.045993	2226.031746	3.11977638078535e-05	2226.03174603175	732.4970703125	0	1800	30	33	0.0640478272269879	3465	5006	-0.0120604034462813	2074.38098714953	847788	0.0819802164986935	435.277382645804	39	21	0.0420735744018404	0.0373679303479155	10	208	1357680586562876160	0.241820768136558	1.20720091408061	0.272853185595568	0.273049765900453	38	711334	0.295308005575955
CSTF2T	4.29934924078091	2	0.000255	35.5	233.7224	5.2e-05	0	0	4.6e-05	675.01457	1758.921825	1.59316022046341e-05	1758.87182539683	407.951171875	1	73	2	1	0	789	148	-0.859022556390977	1686.39650976435	19058	0.5	0	3	2	0.000322505465073101	0.5	10	2	80104599659935.1	0	-0.330434019555315	0.5	0.500048510841134	2	3579	0.233334017696576
CSTF3	3.64221002934796	33	0.004211	44.484848	12509.780026	0.00506	0.314394	166	0.000253	25349.833594	2129.497619	3.09397313521598e-05	2129.49761904762	663.40625	1	1501	25	32	0.0551660693833653	2850	4058	-0.0649710676234747	1990.66157511211	681495	0.108161911081619	471.905303030303	34	20	0.0314701527144186	0.0477451105649623	10	199	761411657677632768	0.314393939393939	1.14480979043041	0.11386593204775	0.114008936672312	33	192853	0.282501674057764
CTBP1	3.58313130024244	20	0.002552	28.8	39509.226612	0.000544	0.042105	8	0.000304	79714.653203	2158.01746	2.93984940650241e-05	2158.01746031746	685.0595703125	3.25117845117845	596	13	6	0	3110	1572	0.0746266671243289	2023.48363662263	266527	0.0649082568807339	25.0947368421053	21	8	0.0033978662085183	0.0527823753219806	10	28	8816779831633183	0.0421052631578947	0.932689196838437	0.455	0.455060126911242	20	399078	0.286285149949224
CTCF	3.80783463059844	4	0.00051	61.75	864.771272	0.000345	0.333333	2	7.1e-05	1701.662181	2007.975	2.15183252425626e-05	2007.975	578.67578125	1	251	4	3	0	2198	514	-0.77236635870945	1904.07626834663	109369	0.283410138248848	83.6666666666667	5	4	0.00215580378338072	0.269402643603463	10	6	3546980199851792	0.333333333333333	-0.16899853223811	0	2.52406549076101e-05	4	12674	0.266380339612608
CTDP1	3.73446471864234	13	0.001659	42.923077	3233.565924	0.001306	0.358974	28	0.000138	7047.908269	2057.340079	2.83208046628435e-05	2057.34007936508	612.9150390625	1	571	13	11	0.0547010257795201	2441	1298	-0.428228550064146	1941.48508559128	273991	0.144004144004144	204.974358974359	14	11	0.00812870890135004	0.0947182570526518	10	41	50732835702526920	0.358974358974359	-0.165403806223724	0.355029585798817	0.355058484019763	13	46860	0.27292916945674
CTDSP1	4.13806303432436	2	0.000255	57.5	1294.585024	0.000234	0	0	4.8e-05	3103.793847	1840.711941	1.50818706414512e-05	1840.71194083694	464.25244140625	0	117	2	1	0	1248	236	-0.696428571428571	1752.12593277829	56384	0.5	0	3	2	0.00146130927332279	0.5	11	2	1634348539537810	0	-0.577350269189626	0.5	0.503841234130112	2	12232	0.244191024255352
CTF1	5.26515248181702	1	0.000128	3	0	0	0	0	4.3e-05	0	1413.433009	7.96963129576718e-06	1413.43300865801	202.470703125	0	4	1	1	0	36	8	-0.5	1377.0555703657	839	1	NA	2	1	2.76471275232573e-06	1	11	1	5837066286.09355	NA	0	0	0.000183493834748916	1	0	0.187507695497237
CTGF	4.4320530815363	5	0.000638	13.6	392.895983	1.3e-05	0.2	2	9.5e-05	858.409424	1700.870274	2.23340172331313e-05	1700.87027417027	369.44873046875	3.55797101449275	73	5	3	0	520	166	-0.386630036630037	1635.90268900789	15014	0.28695652173913	14.6	6	5	8.27183775278511e-05	0.233054432098765	11	7	5221398455938.16	0.2	-0.197796862850726	0.56	0.560011367677794	5	4487	0.225639463275442
CTLA4	3.68661477606227	12	0.001531	47.5	11029.558495	0.000314	0.181818	12	0.000176	21746.662265	2084.709127	2.75873820784357e-05	2084.70912698413	631.8837890625	6.13900432900433	582	9	9	0.0509853030340417	2510	1296	-0.289004315454292	1966.68434168628	261622	0.129908675799087	105.818181818182	13	8	0.00196794070936184	0.103391849857373	10	24	2955269841110391	0.181818181818182	0.36139781424547	0.291666666666667	0.291823112531648	12	122489	0.276559979700711
CTNNA1	3.6374888350134	17	0.002169	20.588235	35689.855192	0.001257	0.036765	5	0.000287	71445.206871	2104.86746	2.87740877353054e-05	2104.86746031746	644.7392578125	1	367	10	4	0	2725	1006	0.182517950866846	1993.24530816992	147664	0.0679960119641077	13.4926470588235	18	7	0.00787563007236209	0.0645105679097793	10	22	47328996851050360	0.0367647058823529	0.565459953812921	0.560553633217993	0.560580819338066	17	346418	0.279234208054825
CTNNAL1	4.7089447492663	1	0.000128	9	0	4e-06	0	0	3.4e-05	0	1591.376227	9.93392973332705e-06	1591.37622655123	301.99072265625	0	10	1	1	0	267	20	-0.8	1539.7096249729	3987	1	NA	2	1	2.31649700867964e-05	1	11	1	410010596998.343	NA	-0.536227775263626	0	7.35963070486179e-08	1	0	0.211113853349866
CTNNB1	3.193824167411	64	0.008167	21.53125	345858.419493	0.001294	0.019841	40	0.000982	684464.756903	2443.328175	3.17652515530675e-05	2443.32817460317	887.7578125	0	1442	21	33	0.0349351784874479	4740	6916	0.582635980573781	2270.13359968038	636729	0.0223237856388596	28.6111111111111	65	11	0.00809740022612867	0.0182126123574226	9	104	50038701757902072	0.0198412698412698	3.87052314104256	0.63525390625	0.635401332878175	64	3481208	0.324134806925313
CTNNBIP1	4.43537067755519	3	0.000383	10	230.490701	3.4e-05	0	0	6.5e-05	641.135412	1696.474206	1.80918473708133e-05	1696.47420634921	366.482421875	0	33	3	1	0	534	72	-0.424019607843137	1634.67905638665	9771	0.333333333333333	0	4	3	0.000209775730859862	0.333333333333333	10	3	33581907318436.4	0	-0.391617967205121	0.666666666666667	0.6667386401714	3	1896	0.225056275716266
CTNNBL1	3.62906724511931	38	0.004849	42.263158	7685.405286	0.004843	0.315789	222	0.000294	15144.14165	2134.39881	3.11967615163685e-05	2134.39880952381	665.7998046875	3.87828282828283	1644	29	36	0.0629382745230721	2896	4694	0.0058816830230758	1997.87082029465	772276	0.109637730690362	519.157894736842	39	21	0.030062638156682	0.043598789683548	10	260	697965011227564288	0.315789473684211	1.5191565323316	0.0512465373961218	0.0515622393773436	38	152685	0.283151871786099
