name	Gene2
PRKCA	PFKFB2
PRKCA	TNNT2
PRKCA	CORO1B
PRKCA	DGKZ
PRKCA	RRAD
PRKCA	DDX5
PRKCA	AKAP13
PRKCA	KLF5
PRKCA	GFPT1
PRKCA	SLC1A1
PRKCA	ANXA7
PRKCA	GJB1
PRKCA	AVPR1A
PRKCA	FSCN1
PRKCA	PRKG1
PRKCA	STXBP3
PRKCA	SDC2
PRKCA	HAND1
PRKCA	NRGN
PRKCA	AFAP1
PRKCA	EZR
PRKCA	AKAP5
PRKCA	CD5
PRKCA	GRM7
PRKCA	DLX3
PRKCA	EDF1
PRKCA	GRIA2
PRKCA	OGG1
PRKCA	TRIM29
PRKCA	POLB
PRKCA	PA2G4
PRKCA	KCNE4
PRKCA	RGS7
PRKCA	THOC5
PRKCA	MYOD1
PRKCA	GRIN2B
PRKCA	GABRR1
PRKCA	AVPR2
PRKCA	YWHAG
PRKCA	OPRD1
PRKCA	CISH
PRKCA	RHO
PRKCA	MARCKS
PRKCA	TERT
PRKCA	PLCB1
PRKCA	SYK
PRKCA	CYTH2
PRKCA	SDC4
PRKCA	ATP2B1
PRKCA	GMFB
PRKCA	HES1
PRKCA	LLGL1
PRKCA	ADRA1B
PRKCA	TEP1
PRKCA	TOP2A
PRKCA	SNAP25
PRKCA	MYLK
PRKCA	GNA12
PRKCA	NFATC1
PRKCA	DGKD
PRKCA	ATP1A4
PRKCA	GRM1
PRKCA	VCL
PRKCA	ITPKA
PRKCA	HAND2
PRKCA	SLC6A9
PRKCA	NOS1
PRKCA	SEMG2
PRKCA	PPARA
PRKCD	MAPK1
PRKCD	ESRRA
PRKCD	AFAP1
PRKCD	GNA13
PRKCD	PRKDC
PRKCD	LMNB2
PRKCD	FSCN1
PRKCD	KCNJ4
PRKCD	KLF5
PRKCD	AKT3
PRKCD	OPRD1
PRKCD	GRM5
PRKCD	PIK3CA
PRKCD	ITGB4
PRKCD	YWHAB
PRKCD	SDC4
PRKCD	PTPRA
PRKCD	ADCY7
PRKCD	RUNX2
PRKCD	RIPK4
PRKCD	MEP1B
PRKCD	PPP2R5C
PRKCD	ADD2
PRKCD	CHAT
PRKCD	TIAM1
PRKCD	PDP1
PRKCD	HABP4
PRKCD	GNA12
PRKCD	ACTA1
PRKCD	CYTH1
PRKCD	MAPT
PRKCD	CNP
PRKCD	PPM1A
PRKCD	YWHAG
PRKCD	PLCB1
PRKCD	NFE2L2
PRKCD	LMNB1
PRKCD	GABRA1
PRKCD	CDCP1
PRKCD	GNAZ
PRKCD	ADAM9
PRKCD	ADRA2A
PRKCD	BDKRB2
PRKCD	PDP2
PRKCD	PIK3CB
PRKCD	EIF2S1
PRKCD	ADD1
PRKCD	DAB2
PRKCD	PPARA
PRKCD	PLD2
PRKCD	PLSCR3
PRKCD	ADRB2
PRKCD	GSK3A
PRKCD	CD34
PRKCD	YWHAZ
PRKCD	ACTA2
PRKCD	RASGRP3
PTEN	MAGI2
PTEN	NOP53
PTEN	USP7
PTEN	MVP
PTEN	MAST2
PTEN	PXDN
PTEN	MAST1
PTEN	AKR1B1
PTEN	COPS6
PTEN	MAST3
PXN	TPM3
PXN	RAB8B
PXN	PABPC1
PXN	MYLPF
PXN	YWHAZ
PXN	FAAH
PXN	G3BP1
PXN	LRP1
PXN	RPL17
PXN	RPL14
PXN	ACTA1
PXN	LGALS1
PXN	COL5A2
PXN	NEDD9
PXN	RPS24
PXN	BANF1
PXN	ACTN2
PXN	RPS27
PXN	GSK3A
PXN	PTPRH
PXN	GIT1
PXN	TUBG1
PXN	PTEN
PXN	COL6A3
PXN	PAK3
PXN	PKLR
PXN	PAK4
PXN	RPLP2
PXN	SLC3A2
PXN	UTRN
PXN	SPTAN1
PXN	P4HA1
PXN	ENO1
PXN	TGFB1I1
PXN	RPL13
PXN	NLRP12
PXN	RPS6
PXN	FN1
PXN	HMGA2
PXN	CCDC80
PXN	MYL12A
PXN	COL8A1
PXN	DBT
PXN	CEACAM1
PXN	MYH11
PXN	RPL26
PXN	MAP4
PXN	ACTG2
PXN	TNC
PXN	RPL28
PXN	ASAP1
PXN	ZFYVE27
PXN	RPL27
PXN	PTPN12
PXN	HIST1H2BK
PXN	SYNGAP1
PXN	ACTA2
PXN	PPP2R5C
PXN	ARHGAP5
PXN	ARID3B
PXN	MYL9
PXN	TUBA8
PXN	CASP3
PXN	RPL15
PXN	CNTROB
PXN	RPL4
PXN	ITGB5
PXN	RPL6
PXN	SLC25A5
PXN	PAK6
PXN	SYK
PXN	MYL7
PXN	MYL5
PXN	TM7SF2
PXN	TMPO
PXN	RPL38
PXN	HIST1H1T
PXN	GIT2
PXN	NARS
PXN	BCAR1
PXN	RPL8
PXN	HIST1H4A
PXN	CKAP4
PXN	VCL
PXN	TNS1
PXN	COL6A2
PXN	COL6A1
PXN	DCTN4
PXN	ASAP2
PXN	TGM2
PXN	CAPRIN1
PXN	TPM2
PXN	COL5A1
PXN	MYL10
PXN	AASS
PXN	RNF5
PXN	COG5
PXN	TLN1
PXN	LRPAP1
PXN	PRRG2
PXN	DNAH3
PXN	SDC4
PXN	RRBP1
PXN	MVP
PXN	ARHGEF7
PXN	GPRIN1
PXN	RPSA
PXN	RPS7
PXN	LIMK1
PXN	MATK
PXN	COL1A1
PXN	TPM1
PXN	SSBP1
PXN	SORBS1
PXN	SELE
PXN	TFCP2
PXN	PARVA
PXN	CAPZA2
PXN	PCOLCE
PXN	TPM4
PXN	SRSF3
PXN	TUBA1A
PXN	YES1
PXN	RPLP0
PXN	COL12A1
PXN	COL1A2
PXN	REPS2
RAC1	GDI2
RAC1	PAK3
RAC1	IQGAP2
RAC1	PFN2
RAC1	DIAPH1
RAC1	OCRL
RAC1	TLR2
RAC1	DEF6
RAC1	YES1
RAC1	DEFA6
RAC1	RCC2
RAC1	KLC3
RAC1	ARHGAP15
RAC1	CASP3
RAC1	DOCK8
RAC1	FMNL1
RAC1	FHOD1
RAC1	PAK2
RAC1	EPHA10
RAC1	DOCK4
RAC1	TIAM1
RAC1	ARHGAP27
RAC1	ARHGAP44
RAC1	EPHB3
RAC1	DVL2
RAC1	EPHA4
RAC1	WAS
RAC1	PIK3R1
RAC1	DLG4
RAC1	CAV1
RAC1	MCF2L
RAC1	RPS6KB1
RAC1	MYO10
RAC1	SMURF2
RAC1	DOCK5
RAC1	ARHGAP31
RAC1	MYO1C
RAC1	VAV1
RAC1	CYBA
RAC1	TUBA4A
RAC1	FLNA
RAC1	ACTR2
RAC1	STAT3
RAC1	PLXNA3
RAC1	TEC
RAC1	KIF5B
RAC1	PKN3
RAC1	BAIAP2
RAC1	PAK5
RAC1	CYFIP1
RAC1	EPHA2
RAC1	PLXNA4
RAC1	TEC
RAC1	RALBP1
RAC1	CHN1
RAC1	MAP3K10
RAC1	ACTA1
RAC1	GDI1
RAC1	ABI2
RAC1	ARHGAP17
RAC1	MYO9B
RAC1	ELMO1
RAC1	PARD6A
RAC1	MAP3K4
RAC1	MET
RAC1	PFN1
RAC1	NCKAP1
RAC1	PRKCA
RAC1	SH3BP1
RAC1	PIP4K2A
RAC1	EPHA8
RAC1	ICMT
RAC1	ARHGEF25
RAC1	DOCK7
RAC1	EPHB6
RAC1	ARHGDIG
RAC1	VAV2
RAC1	DOCK9
RAC1	MAP3K11
RAC1	EPHB2
RAC1	VAV3
RAC1	MYH9
RAC1	ARHGEF6
RAC1	WASF3
RAC1	PAK4
RAC1	NCF2
RAC1	PLXNA1
RAC1	PARD6G
RAC1	ARHGEF4
RAC1	EIF2AK2
RAC1	IQGAP1
RAC1	EPHA6
RAC1	TCF7L2
RAC1	ARHGEF2
RAC1	DOCK6
RAC1	PRKN
RAC1	RGL2
RAC1	NOX1
RAC1	METAP2
RAC1	CDC42BPG
RAC1	DOCK3
RAC1	CYBB
RAC1	MYO5A
RAC1	TRIO
RAC1	ARHGEF11
RAC1	NCK2
RAC1	DOCK11
RAC1	KLC1
RAC1	FYN
RAC1	NTN1
RAC1	KIF5A
RAC1	MAP3K3
RAC1	KTN1
RAC1	PLEKHG2
RAC1	HACD3
RAC1	PARD6B
RAC1	LYN
RAC1	IFNGR1
RAC1	ARHGAP32
RAC1	IQGAP3
RAC1	EPHA5
RAC1	PIK3CA
RAC1	EPHB4
RAC1	ARPC5
RAC1	DOCK2
RAC1	NOS2
RAC1	MTNR1A
RAC1	DHDDS
RAC1	SOS1
RAC1	ARHGEF12
RAC1	EPHA1
RAC1	CASP7
RAC1	TNFRSF12A
RAC1	CDC42SE2
RAC1	SRGAP2
RAC1	STAT1
RAC1	PLD1
RAC1	KLC2
RAC1	DVL1
RAC1	RAP1GDS1
RAC1	STAU1
RAC1	IL1RAP
RAC1	ARHGDIB
RAC1	NCKAP1L
RAC1	EPHA7
RAC1	SYNJ2
RAC1	EPHA3
RAC1	RASGRF1
RAC1	CDC42SE1
RAC1	KLC4
RAC1	DOCK10
RAC1	ARHGEF7
RAC1	ACTR3
RAC1	PKN2
RAC1	CYFIP2
RAC1	DVL3
RAC1	WASF1
RAC1	DCC
RAC1	MYD88
RAC1	NOXA1
RAC1	OPHN1
RAC1	ARFIP2
RAC1	CIT
RB1	JUN
RB1	CEBPD
RB1	TAF1
RB1	ENC1
RB1	NCAPD3
RB1	RBL2
RB1	UBTF
RB1	RNF40
RB1	SP3
RB1	MORF4L2
RB1	CBX4
RB1	MYOD1
RB1	VDR
RB1	NDC80
RB1	CREG1
RB1	LMNA
RB1	TBP
RB1	FRK
RB1	LIN54
RB1	HNF4A
RB1	RING1
RB1	SNAPC3
RB1	RBBP4
RB1	MNAT1
RB1	RFC1
RB1	PHB
RB1	HDAC3
RB1	SMC2
RB1	RBL1
RB1	MORF4L1
RB1	MDM4
RB1	ARID3B
RB1	CASP9
RB1	SMARCA4
RB1	KDM5A
RB1	KMT5B
RB1	BDP1
RB1	CASP3
RB1	RBBP5
RB1	HBP1
RB1	PRKRA
RB1	AATF
RB1	SMC4
RB1	MNDA
RB1	L3MBTL1
RB1	SKP2
RB1	ATF2
RB1	USP4
RB1	GDNF
RB1	MRFAP1
RB1	CASP7
RB1	TMPO
RB1	RBBP9
RB1	DNMT3A
RB1	PSMD10
RB1	TGM2
RB1	MAPK9
RB1	CCNT2
RB1	CEBPE
RB1	GTF3C2
RB1	E2F2
RB1	MCM7
RB1	LIN37
RB1	PIK3R1
RB1	PRKCB
RB1	LIN9
RB1	PIK3R3
RB1	PA2G4
RB1	CBX1
RB1	AR
RB1	NOL3
RB1	PURA
RB1	NFIX
RB1	CDK9
RB1	PPIA
RB1	KDM5B
RB1	CUX1
RB1	KAT2B
RB1	ZBTB16
RB1	TOP2A
RB1	TFAP2A
RB1	BNC2
RB1	TFDP2
RB1	DNMT1
RB1	HSPA8
RB1	AKR1B1
RB1	CSK
RB1	HIF1A
RB1	SNW1
RB1	CASP10
RB1	E2F3
RB1	PELP1
RB1	E4F1
RB1	CBX5
RB1	CCND1
RB1	RUNX2
RB1	PPARG
RB1	PAX2
RB1	RBBP8
RB1	ELF1
RB1	RBBP7
RB1	ARID4A
RB1	TRIP11
RB1	BRF1
RB1	MITF
RB1	MAPK1
RB1	SPI1
RB1	SPIB
RB1	CCNA1
RB1	FOS
RB1	NCOA6
RB1	KMT5C
RB1	SMARCB1
RB1	ESR1
RB1	EID1
RB1	RBAK
RB1	UBE2I
RB1	ZFP36L1
RB1	SUV39H1
RB1	CTBP1
RB1	NCAPH2
RB1	THOC1
RB1	NCAPG2
RB1	BAG1
RB1	CASP2
RB1	SNAPC1
RB1	HMGB1
RB1	ID2
RB1	SP1
RB1	TP73
RB1	POLA1
RB1	SERPINB2
RB1	DGKZ
RB1	TRIM27
RB1	CEBPA
RB1	PRDM2
RELA	PPP2CA
RELA	SIRT1
RELA	HIST1H1C
RELA	UXT
RELA	HDAC3
RELA	NCOA6
RELA	DNAJA3
RELA	RPS27A
RELA	ESR1
RELA	NCL
RELA	RPS3
RELA	COMMD2
RELA	NPM1
RELA	EEF1A2
RELA	IRF2
RELA	NOTCH1
RELA	AATF
RELA	TGM2
RELA	TBP
RELA	CCT4
RELA	FOS
RELA	SLC25A6
RELA	ARRB2
RELA	HSPH1
RELA	RPS6KA5
RELA	ING4
RELA	ACTL6A
RELA	COMMD10
RELA	TRIB3
RELA	IRF3
RELA	DHX9
RELA	EGR1
RELA	HNRNPM
RELA	SRF
RELA	CALM3
RELA	BTRC
RELA	ETHE1
RELA	APBA2
RELA	IQGAP2
RELA	TAF1
RELA	MARS
RELA	MAP3K8
RELA	MEN1
RELA	PGR
RELA	RPS16
RELA	UBC
RELA	MTPN
RELA	TWIST1
RELA	TIMM50
RELA	HMGB1
RELA	STAT1
RELA	AKAP8
RELA	PRTN3
RELA	TLE1
RELA	HSPA1L
RELA	LGALS3BP
RELA	NFKB2
RELA	PDCD11
RELA	MST1R
RELA	FBL
RELA	TSC22D3
RELA	DNAJA1
RELA	PPP2CB
RELA	HSP90AA1
RELA	NFKBIB
RELA	MTDH
RELA	LARS
RELA	RUVBL2
RELA	FAF1
RELA	GTF2B
RELA	VIM
RELA	PPP1R13L
RELA	HEXIM1
RELA	SFPQ
RELA	NKRF
RELA	PPP2R1B
RELA	STAT6
RELA	TNIP2
RELA	MRPL12
RELA	PPP4C
RELA	AIFM1
RELA	TBK1
RELA	NCOA3
RELA	PARP1
RELA	NR3C1
RELA	BTK
RELA	KAT2B
RELA	MAP3K7
RELA	STAT3
RELA	COMMD7
RELA	REL
RELA	JUN
RELA	ATP5F1A
RELA	NOL3
RELA	TAF6
RELA	PHB
RELA	HNRNPU
RELA	IRF1
RELA	SNIP1
RELA	IRAK1BP1
RELA	NFKBIE
RELA	AES
RELA	TUBB2B
RELA	TUBA1A
RELA	GCN1
RELA	AR
RELA	RPS13
RELA	CHEK1
RELA	HSPA9
RELA	EFTUD2
RELA	TRIP4
RELA	HMGA2
RELA	NKX2-1
RELA	UBR5
RELA	COMMD6
RELA	TAF11
RELA	PRKDC
RELA	UBA52
RELA	SMARCA4
RELA	HSPA1A
RELA	IRS4
RELA	MATR3
RELA	BAG2
RELA	RNF25
RELA	EPRS
RELA	CEBPD
RELA	SP1
RELA	CSNK2A1
RELA	FUS
RELA	NCOR2
RELA	COMMD8
RELA	DDX21
RELA	BCL3
RELA	RELB
RELA	UNC5CL
RELA	PYCR2
RELA	CARM1
RELA	CDK5RAP3
RELA	TP53BP2
RELA	CALM1
RELA	KPNA3
RELA	CAD
RELA	KCTD12
RELA	COMMD5
RELA	HSPA5
RELA	CCAR2
RELA	RFC1
RELA	HSPA8
RELA	MYH10
RELA	TERT
RELA	POU2F1
RELA	KRIT1
RELA	TUBB4A
RELA	PRKACA
RELA	TAF4B
RELA	AKAP8L
RELA	RPL18
RELA	RUVBL1
RELA	CAMK4
RELA	COMMD4
RELA	RXRA
RELA	REPS2
RELA	ITGB3BP
RELA	HAX1
RELA	MAP2K6
RELA	PIAS1
RELA	SLC25A5
RELA	COMMD1
RELA	CLTC
RELA	CDK9
RELA	RPL27
RELA	RPS14
RELA	PPARA
RELA	ILF2
RELA	CCT8
RING1	BMI1
RING1	CBX7
RING1	RNF2
RING1	ELAC2
RING1	FHL1
RING1	RYBP
RING1	CBX2
RING1	CBX4
RING1	CBX8
SDC4	TGFB1I1
SDC4	SDCBP
SDC4	FGF2
SDC4	CASK
SDC4	CDCP1
SDC4	CXCR4
SDC4	GIPC1
SDC4	FGF6
SDC4	FGF13
SDC4	CCL5
SDC4	MDK
SDC4	FZD7
SDCBP	EFNB3
SDCBP	SOX4
SDCBP	SLC6A5
SDCBP	CADM1
SDCBP	WDR91
SDCBP	NFASC
SDCBP	SDCBP2
SDCBP	CD6
SDCBP	SDC3
SDCBP	ULK1
SELP	EZR
SELP	AP1M1
SERPINB8	PRSS1
SERPINB8	PRSS8
SERPINB8	PCID2
SERPINB8	CAP1
SERPINB8	FAM110A
SMAD2	C22orf46
SMAD2	AFDN
SMAD2	GLI3
SMAD2	SNW1
SMAD2	ABTB1
SMAD2	OS9
SMAD2	PLIN3
SMAD2	ANAPC2
SMAD2	GTF2I
SMAD2	SNIP1
SMAD2	EEF1A1
SMAD2	NEDD4L
SMAD2	CDC16
SMAD2	ACVR1B
SMAD2	BTBD2
SMAD2	RARB
SMAD2	PAK1
SMAD2	HUWE1
SMAD2	SOX2
SMAD2	ERBIN
SMAD2	RPS27A
SMAD2	PPP2R2B
SMAD2	SRFBP1
SMAD2	DAB2
SMAD2	TGFBR1
SMAD2	FOXO1
SMAD2	KHDRBS1
SMAD2	DCAF6
SMAD2	LMO2
SMAD2	DOCK8
SMAD2	WWP2
SMAD2	MAPK1
SMAD2	SKI
SMAD2	RPS14
SMAD2	PPP2R2D
SMAD2	RNF111
SMAD2	PARD3B
SMAD2	LAMA5
SMAD2	TSC2
SMAD2	ESR1
SMAD2	DYNC1H1
SMAD2	PAPOLA
SMAD2	SMAD9
SMAD2	RAN
SMAD2	PSMD11
SMAD2	RHEBL1
SMAD2	ARHGEF1
SMAD2	SMAD7
SMAD2	SMAD4
SMAD2	RHOJ
SMAD2	RNPC3
SMAD2	MAPK3
SMAD2	SP1
SMAD2	PRKAR1A
SMAD2	EID2
SMAD2	MEN1
SMAD2	RANBP6
SMAD2	SQSTM1
SMAD2	KLF4
SMAD2	FBN2
SMAD2	HOXA9
SMAD2	TRIM35
SMAD2	TGM2
SMAD2	TP73
SMAD2	CUL5
SMAD2	ANAPC10
SMAD2	MED15
SMAD2	MAPK8
SMAD2	KAT2B
SMAD2	FAM161B
SMAD2	LEF1
SMAD2	STAG1
SMAD2	GATAD2B
SMAD2	RXRA
SMAD2	CDC27
SMAD2	LHX9
SMAD2	HNF4A
SMAD2	FOXO3
SMAD2	FOXH1
SMAD2	CYP11A1
SMAD2	HIPK2
SMAD2	ANTXR2
SMAD2	SMAD3
SMAD2	RAB34
SMAD2	INSR
SMAD2	PAXIP1
SMAD2	SMURF2
SMAD2	TGFB1
SMAD2	SKIL
SMAD2	NEDD9
SMAD2	RUNX2
SMAD2	STAMBP
SMAD2	ZMYND11
SMAD2	TGIF2
SMAD2	NCOA6
SMAD2	ZNF41
SMAD2	HGS
SMAD2	PML
SMAD2	CISH
SMAD2	ROCK1
SMAD2	UBR5
SMAD2	RHOD
SMAD2	ZNF8
SMAD2	ST5
SMAD2	NAGK
SMAD2	RANBP9
SMAD2	PIAS4
SMAD2	CAMK2G
SMAD2	STAMBPL1
SMAD2	PAPPA
SMAD2	PEX19
SMAD2	GSC
SMAD2	RHOBTB1
SMAD2	TOB1
SMAD2	DVL1
SMAD2	MAPK9
SMAD2	RAB38
SMAD2	BAZ1A
SMAD2	HOXA13
SMAD2	ZFYVE16
SMAD2	TGFBRAP1
SMAD2	ANK3
SMAD2	ARHGEF7
SMAD2	ST13
SMAD2	FBXO3
SMAD2	GRIPAP1
SMAD2	DCUN1D1
SMAD2	WASHC4
SMAD2	PPP2R1A
SMAD2	SRI
SMAD2	YAP1
SMAD2	AP1B1
SMAD2	PARD3
SMAD2	TGIF1
SMAD2	ZEB1
SMAD2	TBC1D1
SMAD2	LITAF
SMAD2	CDC40
SMAD2	WWTR1
SMAD2	MEF2A
SMAD2	CAMK2A
SMAD2	ARFGAP3
SMAD2	DNAJC7
SMAD2	NUAK2
SMAD2	MED6
SMAD2	FOXG1
SMAD2	UBC
SMAD2	NUP214
SMAD2	ZNHIT6
SMAD2	SNRNP70
SMAD2	TRIM62
SMAD2	SMURF1
SMAD2	STRAP
SMAD2	NOTCH4
SMAD2	MYC
SMAD2	SNAPIN
SMAD2	RIT1
SMAD2	UBA52
SMAD2	NUP153
SMAD2	TNNT1
SMAD2	RASL12
SMAD2	TGFBR2
SMAD2	GRIP1
SMAD2	MEF2C
SMAD2	NOL3
SMAD2	RASD2
SMAD2	PSMD8
SMAD2	ZEB2
SMAD2	LEMD3
SMAD2	JUN
SMAD2	ZFYVE9
SMAD2	PSAP
SMAD2	AXIN1
SMAD2	ARHGEF6
SMAD2	ESR2
SMAD2	NFYC
SMAD2	RGS3
SMAD2	ARL4D
SMAD2	RBL1
SMAD2	UHMK1
SMAD2	SKOR2
SMAD3	CUL1
SMAD3	PPP2R2B
SMAD3	PAX8
SMAD3	WWP2
SMAD3	ZEB1
SMAD3	RIT1
SMAD3	MED15
SMAD3	SF3B3
SMAD3	TGFBR1
SMAD3	EIF4ENIF1
SMAD3	SVEP1
SMAD3	SNRNP70
SMAD3	SP1
SMAD3	KRT2
SMAD3	CAMK2G
SMAD3	FBXO3
SMAD3	SRFBP1
SMAD3	HNF4A
SMAD3	RANBP9
SMAD3	SQSTM1
SMAD3	AR
SMAD3	CYP11A1
SMAD3	ZMYM2
SMAD3	MBD1
SMAD3	FLNA
SMAD3	PARD3B
SMAD3	WWTR1
SMAD3	PAEP
SMAD3	NOL3
SMAD3	MEN1
SMAD3	ZBTB16
SMAD3	GLI3
SMAD3	DVL1
SMAD3	PDZRN3
SMAD3	EID2
SMAD3	TGIF2
SMAD3	ANK3
SMAD3	STRAP
SMAD3	EPAS1
SMAD3	KIAA1522
SMAD3	MYO5B
SMAD3	NEDD9
SMAD3	TP73
SMAD3	RASL12
SMAD3	KAT2B
SMAD3	PRDM4
SMAD3	UBC
SMAD3	PSMD11
SMAD3	MCM3AP
SMAD3	PRKAR1B
SMAD3	MAPK1
SMAD3	RUNX2
SMAD3	SKIL
SMAD3	RASD2
SMAD3	ZEB2
SMAD3	IL37
SMAD3	SKI
SMAD3	SMURF1
SMAD3	TRIM35
SMAD3	PRTN3
SMAD3	TSC2
SMAD3	NFYC
SMAD3	PAPPA
SMAD3	PPP2R1A
SMAD3	TPM3
SMAD3	GSC
SMAD3	JPH1
SMAD3	FOXH1
SMAD3	VDR
SMAD3	DACH1
SMAD3	FOXO3
SMAD3	LEF1
SMAD3	ANAPC10
SMAD3	EBI3
SMAD3	KDM2A
SMAD3	NOTCH1
SMAD3	PARD3
SMAD3	TGFB1I1
SMAD3	CFDP1
SMAD3	KANSL1
SMAD3	CLASRP
SMAD3	ESR1
SMAD3	TGM2
SMAD3	AXIN1
SMAD3	TOB1
SMAD3	MYOD1
SMAD3	RPLP0
SMAD3	PML
SMAD3	SMURF2
SMAD3	WEE1
SMAD3	SKOR2
SMAD3	JPH3
SMAD3	RBL1
SMAD3	SECISBP2L
SMAD3	ESR2
SMAD3	CDC25A
SMAD3	KRT10
SMAD3	NCOA6
SMAD3	ERBIN
SMAD3	MAPK8
SMAD3	RNF111
SMAD3	AXIN2
SMAD3	HIPK2
SMAD3	CTCF
SMAD3	SMAD7
SMAD3	MAX
SMAD3	VIM
SMAD3	ATF2
SMAD3	NEDD4L
SMAD3	CDC27
SMAD3	TGFB1
SMAD3	AKR1B1
SMAD3	JUNB
SMAD3	ZFYVE9
SMAD3	HSPA8
SMAD3	SRY
SMAD3	SMAD4
SMAD3	MAPK14
SMAD3	SPTBN1
SMAD3	MYC
SMAD3	AGL
SMAD3	MAPK9
SMAD3	PCDH1
SMAD3	SREBF2
SMAD3	PPP2R2D
SMAD3	ZDHHC4
SMAD3	JUN
SMAD3	FOXG1
SMAD3	PIAS4
SMAD3	HEY1
SMAD3	ZNF329
SMAD3	SNW1
SMAD3	ZNF83
SMAD3	RAB38
SMAD3	MECOM
SMAD3	PEX6
SMAD3	RUNX3
SMAD3	LMNA
SMAD3	IL36RN
SMAD3	HEYL
SMAD3	SAP130
SMAD3	PLAG1
SMAD3	RNASEH2A
SMAD3	ST6GALNAC2
SMAD3	ZNF251
SMAD3	PRKAR2A
SMAD3	GDNF
SMAD3	NUP153
SMAD3	SF3B2
SMAD3	FOXO4
SMAD3	ZNF8
SMAD3	TGFBR2
SMAD3	MAGI2
SMAD3	GTF2IRD1
SMAD3	HGS
SMAD3	MAP3K7
SMAD3	NUP214
SMAD3	DDX5
SMAD3	FOS
SMAD3	NOTCH4
SMAD3	CDC16
SMAD3	HIVEP1
SMAD3	MDM4
SMAD3	JUND
SMAD3	MTF2
SMAD3	TFE3
SMAD3	CXXC5
SMAD3	RRAS2
SMAD3	ARHGEF6
SMAD3	DAB2
SMAD3	GMEB1
SMAD3	SMAD9
SMAD3	SMAD1
SMAD3	TGIF1
SMAD3	ETS1
SMAD3	ARHGEF7
SMAD3	VSIR
SMAD3	FOXO1
SMAD3	NR3C1
SMAD3	PLAGL1
SMAD3	SF3A1
SMAD3	RGS3
SMAD3	BTRC
SMAD3	GGA1
SMAD4	DVL1
SMAD4	ZNF423
SMAD4	ERBIN
SMAD4	CTCF
SMAD4	DCP1A
SMAD4	MAPK13
SMAD4	ARL5A
SMAD4	CHEK1
SMAD4	TGFBRAP1
SMAD4	TSSK3
SMAD4	ARHGEF7
SMAD4	FSTL3
SMAD4	NEK6
SMAD4	TGFBR2
SMAD4	RRAS2
SMAD4	SMAD5
SMAD4	RAB34
SMAD4	RAB38
SMAD4	DNAJB2
SMAD4	BTRC
SMAD4	TCTA
SMAD4	MDM4
SMAD4	GPNMB
SMAD4	TGFBR1
SMAD4	PRKAR1B
SMAD4	TENM3
SMAD4	CD59
SMAD4	TGFB1I1
SMAD4	USB1
SMAD4	SMAD1
SMAD4	ESR2
SMAD4	STAT1
SMAD4	JUN
SMAD4	ZBED5
SMAD4	UBA52
SMAD4	TRIM35
SMAD4	RPS27A
SMAD4	MEX3B
SMAD4	UBE2I
SMAD4	FOXG1
SMAD4	EWSR1
SMAD4	MEF2A
SMAD4	RPL28
SMAD4	PRKAR2A
SMAD4	PARD3B
SMAD4	RASD2
SMAD4	UHRF2
SMAD4	UBE2L3
SMAD4	LEF1
SMAD4	SPTBN1
SMAD4	FN1
SMAD4	RAB13
SMAD4	STK11IP
SMAD4	ATF2
SMAD4	PIAS4
SMAD4	SKI
SMAD4	RAB25
SMAD4	ARFRP1
SMAD4	RBL1
SMAD4	WWTR1
SMAD4	ZMYM2
SMAD4	MYOD1
SMAD4	RHOJ
SMAD4	RAC2
SMAD4	RNF14
SMAD4	NOTCH4
SMAD4	JUNB
SMAD4	ATF7IP
SMAD4	APBB2
SMAD4	SP1
SMAD4	EEF1A1
SMAD4	RMND5B
SMAD4	TM9SF2
SMAD4	XPO5
SMAD4	SKIL
SMAD4	EIF2AK4
SMAD4	UHMK1
SMAD4	FBXO34
SMAD4	RFX1
SMAD4	ECSIT
SMAD4	FBXO30
SMAD4	HMG20A
SMAD4	GLI3
SMAD4	AP2B1
SMAD4	RIPK2
SMAD4	MAPK1
SMAD4	AR
SMAD4	FOXO1
SMAD4	MAX
SMAD4	PLK4
SMAD4	RHOG
SMAD4	NELFCD
SMAD4	AKR1B1
SMAD4	NUAK2
SMAD4	GDNF
SMAD4	ACVR1B
SMAD4	HDLBP
SMAD4	SUMO1
SMAD4	ZNF8
SMAD4	CAMK2D
SMAD4	SNRNP70
SMAD4	ARL5B
SMAD4	DCP1B
SMAD4	PIAS1
SMAD4	TRIM33
SMAD4	SASH3
SMAD4	RNF138
SMAD4	RAB2B
SMAD4	FOXO3
SMAD4	CITED1
SMAD4	STRADA
SMAD4	ARHGEF11
SMAD4	SNIP1
SMAD4	ITK
SMAD4	FOXO4
SMAD4	HOXC8
SMAD4	PARD3
SMAD4	RSPH14
SMAD4	PSMD11
SMAD4	HOXA9
SMAD4	ZNF521
SMAD4	CAMK2G
SMAD4	PRPF40A
SMAD4	TFE3
SMAD4	JUND
SMAD4	PAK1
SMAD4	PAPPA2
SMAD4	TOB1
SMAD4	EFEMP1
SMAD4	ILKAP
SMAD4	ESR1
SMAD4	FBLN1
SMAD4	RHEBL1
SMAD4	RHOD
SMAD4	SQSTM1
SMAD4	FOXH1
SMAD4	RNASEH2A
SMAD4	DLX1
SMAD4	SMAD9
SMAD4	STK35
SMAD4	UBE2Z
SMAD4	PBK
SMAD4	CNKSR1
