gene	spl	degree	degree_centrality	average_neighbor_degree	betweenness	eigenvector	cluster_coefficient	triangles	pagerank	load_centrality	harmonic_centrality	markovcent	closeness_latora	closeness_residual	communitycent	diffusion_degree	lobby	mnc	dmnc	geokpath	laplacian	leverage	lincent	semilocal	topocoefficient	clusterrank	ego_size	coreness	hub_score	constraint	eccentricity	local_scan	subgraph_centrality	transitivity	zi	pc	gc	prestige	stresscent	gilschmidt
MED19	3.65059954885433	22	0.002612	38.863636	11910.483962	0.00294	0.337662	78	0.000197	23988.244314	2307.333333	4.57533232061077e-05	2307.33333333333	714.234375	1	877	18	20	0.22843298996162	3087	2216	-0.116140798225638	2183.00591889167	499344	0.108303707465719	296.12987012987	23	12	0.0169432362213277	0.0756335123719973	7	100	6865084518581587968	0.337662337662338	0.554315974102327	0.458677685950413	0.459331722426593	22	203725	0.281622523292221
MED20	3.93505876765998	15	0.001781	25.533333	226.555624	0.000384	0.733333	77	0.000136	471.333636	2122.77619	4.22442174288752e-05	2122.77619047619	583.5078125	1.20253164556962	398	14	15	0.141211787238757	1922	1006	-0.215924156062445	2025.19984914768	173837	0.185024154589372	291.866666666667	16	12	0.00222003936364176	0.139275364314531	8	92	115628914226640048	0.733333333333333	0.554315974102327	0	0.000538310809031661	15	5833	0.259096324969613
MED21	3.81657366733943	10	0.001187	37.7	1212.126595	0.000761	0.6	27	1e-04	2643.773326	2191.580952	3.81429400245712e-05	2191.58095238095	632.0390625	4.35613191961018	387	9	9	0.101970606068083	2295	864	-0.419498184825699	2088.07195072635	207580	0.164912280701754	232.2	11	8	0.00439165616614383	0.146212871176251	7	37	456626769621776256	0.6	-0.4037610181733	0.34	0.340139551446976	10	18260	0.267494318611107
MED22	4.03537931853259	10	0.001187	26.7	866.603162	0.000476	0.511111	23	1e-04	1962.755215	2062.836905	3.80649157583155e-05	2062.8369047619	541.76953125	0	277	10	9	0.178448560619146	1480	644	-0.399834155884576	1974.85286849073	117695	0.219834710743802	141.577777777778	11	9	0.00275832904752402	0.142159892083593	8	33	176777268516805760	0.511111111111111	-0.266892876419639	0.18	0.180222518324958	10	12134	0.25178041068739
MED23	3.86524991095809	16	0.0019	22.5	18085.502698	0.00028	0.4	48	0.000185	36765.126229	2160.671429	4.1720297394314e-05	2160.67142857143	609.171875	0	376	14	12	0.0788383131562831	2102	992	-0.0487277340901653	2061.77623859692	173104	0.134848484848485	150.4	17	11	0.00162356513424242	0.103903269807964	8	64	61670410053342544	0.4	0.280579690595005	0.3046875	0.304891915925226	16	235616	0.263721643912033
MED24	3.89421821203847	8	0.00095	29.125	398.015383	0.000343	0.392857	11	8.3e-05	882.361071	2140.378571	3.54949793506456e-05	2140.37857142857	596.0546875	0	241	8	8	0.12413656192963	2055	538	-0.521226824062959	2046.43910246639	122184	0.209532374100719	94.6785714285714	9	8	0.00198860675651784	0.156672491348918	8	19	91804832436140592	0.392857142857143	-0.677497301680622	0.375	0.375075712717925	8	7831	0.261244790849314
MED25	3.8612133444141	11	0.001306	27.363636	2190.128152	0.000431	0.418182	23	0.000112	4967.92471	2161.669048	3.90282511058763e-05	2161.66904761905	610.8125	1	312	11	10	0.0855184835800893	2187	734	-0.350163079574844	2063.93164837192	144395	0.177095631641086	130.472727272727	12	10	0.00250017319291099	0.12185426665494	8	34	145092896673402272	0.418181818181818	-0.266892876419639	0.297520661157025	0.297688844735797	11	42137	0.263843408717064
MED27	4.07313308797341	10	0.001187	25.2	84.811014	0.00025	0.755556	34	9.9e-05	200.715782	2040.733333	3.78629668235116e-05	2040.73333333333	526.4453125	0	262	10	10	0.149657346265156	1380	614	-0.390112610226875	1956.54800629591	115388	0.265263157894737	197.955555555556	11	9	0.00144187738107493	0.166521076134645	8	44	49260770879299192	0.755555555555556	-0.130024734665978	0	0.000222460384994849	10	2246	0.249082550144418
MED28	3.51501840199454	22	0.002612	39.227273	17483.187283	0.002461	0.251082	58	0.000194	37592.372947	2399.133333	4.60509356925707e-05	2399.13333333333	779.8125	0	885	16	19	0.256182542051042	3566	2232	-0.0769423096886519	2267.20873442091	483368	0.0743173176633253	222.207792207792	23	12	0.0142546701094573	0.0729066923514116	7	80	4745152786373033984	0.251082251082251	0.691184115855988	0.446280991735537	0.446640840456535	22	244663	0.292827210220085
MED29	3.36186631841387	41	0.004868	35.268293	77478.239507	0.009359	0.073171	60	0.000389	155138.873894	2528.535714	4.98612919492389e-05	2528.53571428571	873.5703125	0	1487	22	25	0.212910959531395	4477	4614	0.277922482305055	2370.49295476216	897321	0.0471324983520105	108.80487804878	42	14	0.054377385074067	0.0310223778112114	7	101	68269390988187877376	0.0731707317073171	0.554315974102327	0.780487804878049	0.780779702912857	41	1020994	0.308621471290801
MED30	3.98361628873323	10	0.001187	23.9	96.000981	0.000441	0.666667	30	9.6e-05	230.581901	2086.604762	3.78641268897714e-05	2086.60476190476	557.7109375	1	249	10	10	0.149657346265156	1676	588	-0.362951464088747	2000.51406687727	114665	0.256989247311828	166	11	10	0.00255181533527208	0.167495200662954	8	40	152106991578965088	0.666666666666667	-0.130024734665978	0	0.000266579127069733	10	2892	0.254681406310829
MED31	3.35414935296213	46	0.005462	26.847826	75217.054343	0.002413	0.087923	91	0.000451	151443.629261	2531.261905	5.07770806538621e-05	2531.2619047619	874.578125	5.48517224698356	1281	22	22	0.194819776180607	4503	4632	0.364323043764159	2375.94680022653	717675	0.0375100500958625	112.628985507246	47	12	0.0140231762999802	0.0318368988893473	7	137	4535605712413853696	0.0879227053140097	0.691184115855988	0.815689981096408	0.816187341818741	46	983628	0.30895421759572
MED4	3.74747714591001	23	0.002731	22.521739	15105.469278	0.000609	0.41502	105	0.000225	32427.232381	2234.37619	4.56772617806464e-05	2234.37619047619	660.59375	2.23809523809524	541	17	19	0.175668028835	2592	1588	0.0684644534173412	2126.57212102012	236181	0.104429093864283	224.525691699605	24	12	0.00353054337912153	0.0949343146993474	8	128	290585440201152832	0.41501976284585	1.23865668287063	0.238185255198488	0.238657660107387	23	169505	0.272717709077999
MED6	3.66888282084768	26	0.003087	24.461538	7182.879937	0.000857	0.412308	134	0.000237	16290.945717	2291.504762	4.68866697881981e-05	2291.50476190476	702.1875	6.39609192037471	662	17	25	0.208282460411148	3054	1974	0.11111460786237	2172.12726919717	313000	0.0866066557555919	272.947692307692	27	12	0.00497153130547438	0.0932549264471614	7	160	573076516960039936	0.412307692307692	1.64926110813162	0.20414201183432	0.205048294431265	26	100686	0.279690560466814
MED7	3.78309390953342	24	0.00285	21.375	14586.655595	0.000506	0.427536	118	0.000236	31104.788189	2216.361905	4.59664849051811e-05	2216.3619047619	648.421875	1	537	16	21	0.235330043134002	2514	1626	0.122014035144088	2106.55104346462	236098	0.10625	229.586956521739	25	12	0.00292801347051717	0.0964680577174565	7	142	200356582116328192	0.427536231884058	1.37552482462429	0.225694444444445	0.226291512078641	24	173617	0.270518967992403
MED8	3.77858245280779	24	0.00285	22.875	5716.929567	0.000779	0.402174	111	0.00022	13089.135024	2221.740476	4.64992989896308e-05	2221.74047619048	652.6015625	2.14285714285714	573	17	21	0.229137147262054	2563	1698	0.0727549041479659	2109.06617023282	259795	0.104838709677419	230.445652173913	25	12	0.00450791049330971	0.0867619582304791	7	135	475063312386032000	0.402173913043478	1.10178854111697	0.361111111111111	0.361697070467216	24	76292	0.271175451750314
MED9	3.50611421108869	25	0.002968	39.8	16303.813846	0.004651	0.2	60	0.000206	34118.102188	2413.17381	4.72169946487563e-05	2413.17380952381	790.7734375	1	1020	20	20	0.120935112332622	3733	2640	-0.0819215292738561	2272.96657862657	552197	0.0718693284936479	204	26	12	0.0269830968768126	0.0593517940529258	7	85	16888670525063413760	0.2	0.280579690595005	0.6784	0.678619077804553	25	266566	0.294540926342441
MEF2A	3.5970556808738	8	0.00095	50.75	2425.886132	0.000424	0.035714	1	9.8e-05	5006.02214	2331.257143	3.57095975686678e-05	2331.25714285714	732.4140625	0	414	8	2	0.314253343630457	3326	884	-0.554948692555084	2215.50099016437	238201	0.140056022408964	14.7857142857143	9	7	0.00246870288483338	0.126389077852839	7	9	140181204891649664	0.0357142857142857	-0.0791944322570854	0.53125	0.531266656342352	8	42583	0.284542553747953
MEF2C	3.42478926748189	21	0.002493	39.380952	42043.737424	0.001139	0.052381	11	0.000281	82175.426999	2466.264286	4.49015789555007e-05	2466.26428571429	829.5234375	1	848	14	10	0.149657346265156	4127	2116	0.0196897067895722	2326.94037508233	493346	0.062826420890937	44.4190476190476	22	10	0.00663256372037192	0.0516290890465014	7	32	1010018649619423488	0.0523809523809524	1.17307068644526	0.739229024943311	0.742264672767547	21	504713	0.301020906348603
MEF2D	3.76136768372314	10	0.001187	24.6	6255.481133	0.000215	0	0	0.000134	14766.723897	2221.211905	3.77036821875956e-05	2221.2119047619	652.6953125	1	256	8	1	7	2543	602	-0.237813783544497	2118.71879931822	127167	0.112380952380952	0	11	7	0.00124874827372167	0.1	7	10	35910277538048132	0	-0.286750612242175	0.7	0.70050572111644	10	68349	0.271110936746218
MEFV	5.24824884245518	1	0.000119	7	0	0	0	0	3.7e-05	0	1551.086508	8.65723742066205e-06	1551.08650793651	224.580078125	0	8	1	1	0	45	16	-0.75	1518.46466543003	793	1	NA	2	1	1.67331542928328e-06	1	9	1	64154542305.6264	NA	0	0	-Inf	1	0	0.189318504569353
MEGF10	3.91641932803039	7	0.000831	17.142857	26738.66399	0.000627	0	0	0.000165	55459.409014	2124.255952	2.44872395861814e-05	2124.25595238095	584.35546875	0	127	4	1	2	1930	296	0.12581881533101	2034.83839578028	81360	0.142857142857143	0	8	3	0.00359798619357444	0.142857142857143	8	7	318527085819522880	0	1.5	0.73469387755102	0.734860383366407	7	260862	0.259276937920275
MEGF6	4.46206814674107	1	0.000119	46	0	1.1e-05	0	0	3.2e-05	0	1846.740079	1.02144080811242e-05	1846.74007936508	398.25	2.53968253968254	47	1	1	0	483	94	-0.957446808510638	1786.00598659004	10816	1	NA	2	1	6.38824689920947e-05	1	9	1	93378427306196.4	NA	-0.520166538641961	0	1.35097726228217e-06	1	0	0.225404623381558
MEIS1	4.20550872610709	8	0.00095	8.125	20127.240872	0.000165	0.071429	2	0.00018	41411.180304	1971.107143	2.81015432099676e-05	1971.10714285714	479.515625	0	73	4	3	0	1018	202	0.247076023391813	1894.9622843915	26442	0.136363636363636	5.21428571428571	9	4	0.000962862262802885	0.145857830436862	8	10	21201678276850948	0.0714285714285714	1.5	0.71875	0.719200609884739	8	199348	0.240584296699264
MELK	4.22046776682892	2	0.000237	13.5	53.362929	2.9e-05	0	0	4e-05	143.182896	1952.815476	1.66061469217187e-05	1952.81547619048	466.11328125	0	29	2	1	0	902	60	-0.739495798319328	1888.24577343948	21754	0.520833333333333	0	3	2	0.000168980241304329	0.5	8	2	659705679229360	0	-0.520166538641961	0.5	0.500000256743056	2	1016	0.238351699766924
MELTF	4.72123946337409	1	0.000119	3	0	5.7e-05	0	0	3.8e-05	0	1737.398016	7.21481493444896e-06	1737.39801587302	330.443359375	0	4	1	1	0	263	8	-0.5	1687.96361304599	2623	1	NA	2	1	0.000331237591863335	1	9	1	2509667901790100	NA	0	0	0.000263533738218302	1	0	0.21205883264654
MEN1	3.54826071470972	10	0.001187	46.3	7106.169406	0.00092	0.133333	6	0.000121	15898.69906	2365.480952	3.83731961363514e-05	2365.48095238095	757.0078125	0	473	10	4	0.0987551639829222	3558	1036	-0.476572745297865	2245.96811322649	270860	0.11453634085213	63.0666666666667	11	9	0.00535650209610483	0.110580312677393	8	16	658577925594846464	0.133333333333333	0.141291620935353	0.48	0.480020743897998	10	87541	0.288719754959207
MEOX1	5.03276742253354	1	0.000119	11	0	1e-06	0	0	3.4e-05	0	1625.437302	9.34874634471026e-06	1625.4373015873	266.072265625	0	12	1	1	0	103	24	-0.833333333333333	1583.4787808733	2063	1	NA	2	1	7.23022806360628e-06	1	9	1	1209757983294.64	NA	-0.473828210395689	0	9.83681000357173e-05	1	0	0.19839342140699
MEOX2	4.73714828445922	2	0.000237	3.5	8192	6e-06	0	0	7.8e-05	16384	1729.839286	8.9150401001376e-06	1729.83928571429	325.21484375	0	9	2	1	0	239	20	-0.0833333333333333	1682.2949048896	3665	0.5	0	3	1	3.24824916255424e-05	0.5	8	2	24132293188402.2	0	0	0.5	0.500293051864742	2	78315	0.211136248714071
MEP1A	5.16763623412086	1	0.000119	9	0	1e-06	0	0	2.9e-05	0	1585.757937	9.45568399220394e-06	1585.75793650794	246.55078125	0	10	1	1	0	187	20	-0.8	1542.15197463643	2795	1	NA	2	1	5.6124376134617e-06	1	9	1	730094087516.035	NA	-0.614890459542437	0	1.93552497362859e-07	1	0	0.1935503401084
MEP1B	3.98242906327912	3	0.000356	39	1615.535069	6.3e-05	0	0	5.2e-05	3999.291173	2081.527381	2.21295778578986e-05	2081.52738095238	553.84765625	1	120	3	1	0	1547	246	-0.78562306148513	2001.11045194372	49968	0.333333333333333	0	4	3	0.000366323169078447	0.333333333333333	8	3	3078622357613860	0	-0.42242314927127	0.444444444444444	0.444468410699299	3	14385	0.25406168448093
MEPE	3.94479401638371	1	0.000119	148	0	0.00011	0	0	3e-05	0	2108.234524	1.03948620648235e-05	2108.23452380952	573.84765625	0	149	1	1	0	1784	298	-0.986577181208054	2020.201914106	74935	1	NA	2	1	0.000643715468117233	1	8	1	9494140994407096	NA	-0.585334016474423	0	1.98970372066176e-05	1	0	0.257321435836615
MERTK	4.32518105188175	1	0.000119	40	0	2.2e-05	0	0	2.8e-05	0	1909.284524	1.02377738757515e-05	1909.28452380952	439.04296875	0	41	1	1	0	804	82	-0.951219512195122	1842.53105871373	24935	1	NA	2	1	0.000126164080525244	1	8	1	364163877397376	NA	-0.585334016474423	0	1.46488872632133e-06	1	0	0.233038511388929
MESD	4.54232458743915	2	0.000237	10	189.346833	6e-06	0	0	4.6e-05	489.237183	1807.774603	1.58728274685761e-05	1807.7746031746	372.47265625	0	22	2	1	0	338	46	-0.644444444444444	1754.44979090434	6914	0.5	0	3	2	3.75666438934844e-05	0.5	9	2	32381340488448.6	0	-0.5	0.5	0.500530766411016	2	1628	0.220648676086251
MEST	4.73109343464324	1	0.000119	9	0	1.8e-05	0	0	3.2e-05	0	1734.597619	9.32051877016371e-06	1734.59761904762	329.015625	0	10	1	1	0	260	20	-0.8	1684.44790464241	4168	1	NA	2	1	0.000105732026659241	1	8	1	265783704352387	NA	0	0	-Inf	1	0	0.211717029055011
MET	3.30642288970676	28	0.003325	44	43484.380637	0.001787	0.084656	32	0.000335	84734.894094	2553.711905	4.76367141898644e-05	2553.7119047619	892.3515625	2.89090909090909	1260	16	18	0.216301076385206	4692	3276	0.0928827205318216	2410.24233393178	772762	0.057652387242876	106.666666666667	29	12	0.0104481568429568	0.040107072189641	7	60	2496804342764773376	0.0846560846560847	0.929948461411392	0.594387755102041	0.594696798958219	28	574072	0.311694361621109
METAP1	4.30772883770628	1	0.000119	59	0	4.1e-05	0	0	3.1e-05	0	1916.121429	1.02690021206986e-05	1916.12142857143	442.8359375	0	60	1	1	0	715	120	-0.966666666666667	1849.99583838607	19043	1	NA	2	1	0.000236392886850461	1	8	1	1331468242640955	NA	-0.520166538641961	0	1.54661862050709e-06	1	0	0.233872992624362
METAP2	3.47156595037398	8	0.00095	80.25	3470.485558	0.001212	0.214286	6	0.000106	7200.265233	2419.759524	3.56775873300505e-05	2419.75952380952	796.34375	1	650	8	6	0.10035000709363	3856	1356	-0.59015019999161	2295.58664204371	409684	0.152963671128107	139.285714285714	9	7	0.00708590407644411	0.13933660100505	7	14	1148353000408171776	0.214285714285714	-0.275637312947093	0.65625	0.656286627726001	8	55779	0.295344748420523
METTL1	4.48284459218806	2	0.000237	6	8192	2.1e-05	0	0	7.4e-05	16384	1834.307143	9.57456366159243e-06	1834.30714285714	389.703125	0	14	2	1	0	493	30	-0.179487179487179	1777.72846208851	7546	0.5	0	3	1	0.000125368023377492	0.5	8	2	359664059679892	0	0	0.5	0.500421223436454	2	75333	0.22388711617932
METTL17	4.11456725632198	1	0.000119	97	0	7.2e-05	0	0	3.2e-05	0	2012.183333	1.03298407415232e-05	2012.18333333333	506.9296875	1	98	1	1	0	1158	196	-0.979591836734694	1936.84534148945	32466	1	NA	2	1	0.000421764125387092	1	8	1	4090665359342728	NA	-0.520166538641961	0	3.41768723410851e-06	1	0	0.245597868098771
METTL18	4.62816098777158	1	0.000119	12	0	6.7e-05	0	0	2.8e-05	0	1776.947619	9.6718974491896e-06	1776.94761904762	355.1640625	0	13	1	1	0	386	26	-0.846153846153846	1721.91080727497	6723	1	NA	2	1	0.000391612845828351	1	8	1	3548938502828615	NA	-0.536665852888486	0	2.90683490955512e-06	1	0	0.216886075802231
METTL3	5.40745577585183	1	0.000119	4	0	0	0	0	3.9e-05	0	1505.89881	7.99747358415544e-06	1505.89880952381	202.77734375	0	5	1	1	0	44	10	-0.6	1473.7578545239	510	1	NA	2	1	1.92525758013871e-06	1	9	1	87272996681.5195	NA	0	0	-Inf	1	0	0.183803101369944
METTL7A	4.44414104238395	1	0.000119	37	0	4.8e-05	0	0	3.2e-05	0	1854.886905	1.00837578759193e-05	1854.8869047619	403.69140625	0	38	1	1	0	552	76	-0.947368421052632	1793.21050944354	9509	1	NA	2	1	0.000279148402616483	1	8	1	1782980049690368	NA	-0.2518440790064	0	0.000289088901440526	1	0	0.226398987521289
METTL9	5.28374688353318	1	0.000119	11	0	6e-06	0	0	3.1e-05	0	1545.971429	9.481238601968e-06	1545.97142857143	224.13671875	0	12	1	1	0	47	24	-0.833333333333333	1508.26309403438	1947	1	NA	2	1	3.64016760995531e-05	1	9	1	30303689143425.8	NA	-0.970690255456333	0	3.27343465367225e-06	1	0	0.188694181444111
MFAP1	3.99964383236377	1	0.000119	150	0	0.000237	0	0	2.9e-05	0	2077.044048	1.04000301902439e-05	2077.04404761905	551.80078125	1.88888888888889	151	1	1	0	1525	302	-0.986754966887417	1992.49752144617	76198	1	NA	2	1	0.00137426676324341	1	8	1	44039586175853016	NA	-0.569208985595448	0	8.11086825347473e-06	1	0	0.253514469378607
MFAP2	4.94325062329336	4	0.000475	7.75	16421.998684	1e-06	0.166667	1	0.000104	32872.567849	1658.615873	2.05355371157367e-05	1658.61587301587	284.7109375	1	35	4	2	0	161	82	-0.223809523809524	1612.15382952662	3973	0.315217391304348	5.83333333333333	5	3	8.40981701374187e-06	0.2797265625	9	5	1621789569097.97	0.166666666666667	0	0.625	0.625105013676684	4	196898	0.20244304565068
MFAP4	5.91558827021251	2	0.000237	2.5	8192	0	0	0	8.9e-05	16384	1373.77619	7.91358705716852e-06	1373.77619047619	143.48046875	1.8	7	2	1	0	25	16	0	1347.16617496538	252	0.5	0	3	1	1.52909195168297e-07	0.5	10	2	536487330.163547	0	0	0.5	0.500246665703067	2	98218	0.167676820514607
MFAP5	4.98694052000475	3	0.000356	6	8198.149103	1e-06	0	0	8.8e-05	16400.441586	1642.605556	1.5723317108722e-05	1642.60555555556	275.73828125	0	21	3	1	0	174	48	-0.151515151515152	1598.02997262231	2695	0.384615384615385	0	4	2	5.09728230589304e-06	0.333333333333333	9	3	594560156977.745	0	0	0.444444444444444	0.445456681789095	3	88296	0.200488899738279
MFN1	4.66864537575686	2	0.000237	7	66.566566	1e-05	0	0	4.6e-05	206.154707	1754.62381	1.51383203258911e-05	1754.62380952381	339.3203125	0	16	2	1	0	198	34	-0.5	1706.97917302411	4475	0.5	0	3	2	5.75112725653214e-05	0.5	8	2	78392793089808.9	0	-0.398526698493043	0	9.60867207788763e-05	2	678	0.214161334007554
MFNG	4.15908821085124	2	0.000237	20.5	301.507266	0.000153	0	0	4.3e-05	789.109685	1988.272619	1.62927558326068e-05	1988.27261904762	491.04296875	0	43	2	1	0	1152	88	-0.722222222222222	1916.11238296415	26514	0.513157894736842	0	3	2	0.000891942192547636	0.5	8	2	18203426453523912	0	-1.26491106406735	0.5	0.500145464927104	2	5958	0.242679435987737
MFSD3	4.891487593494	1	0.000119	32	0	1e-06	0	0	3.7e-05	0	1677.119841	9.95706029578291e-06	1677.11984126984	295.74609375	0	33	1	1	0	184	66	-0.939393939393939	1629.21407247397	3829	1	NA	2	1	7.45762173608671e-06	1	9	1	1274837921754.63	NA	-0.269816807019573	0	0.000266617951297676	1	0	0.204701555140971
MGA	4.14733467885551	4	0.000475	20.75	118.071929	0.000117	0.166667	1	5.7e-05	280.481825	2002.311905	2.57667239426365e-05	2002.2619047619	501.6484375	1	87	4	2	0	1277	186	-0.591326530612245	1921.54263876564	49432	0.277397260273973	14.5	5	4	0.000675806375806251	0.265933641975309	8	5	10764179681746338	0.166666666666667	-0.299680485449523	0.375	0.375000677226575	4	1495	0.244386904035373
MGAT3	4.29633147334679	1	0.000119	35	0	4.5e-05	0	0	2.9e-05	0	1918.033333	1.0184825892024e-05	1918.03333333333	443.515625	0	36	1	1	0	748	72	-0.944444444444444	1854.90353155742	14304	1	NA	2	1	0.000262852115342745	1	8	1	1595429828988474	NA	-0.569208985595448	0	1.48902390095795e-06	1	0	0.234106350949994
