GeneID	gene	cluster1	Symbol	HCCDB.1.S1	HCCDB.1.S2	HCCDB.1.S3	HCCDB.1.S4	HCCDB.1.S5	HCCDB.1.S6	HCCDB.1.S7	HCCDB.1.S8	HCCDB.1.S9	HCCDB.1.S10	HCCDB.1.S11	HCCDB.1.S12	HCCDB.1.S13	HCCDB.1.S14	HCCDB.1.S15	HCCDB.1.S16	HCCDB.1.S17	HCCDB.1.S18	HCCDB.1.S19	HCCDB.1.S20	HCCDB.1.S21	HCCDB.1.S22	HCCDB.1.S23	HCCDB.1.S24	HCCDB.1.S25	HCCDB.1.S26	HCCDB.1.S27	HCCDB.1.S28	HCCDB.1.S29	HCCDB.1.S30	HCCDB.1.S31	HCCDB.1.S32	HCCDB.1.S33	HCCDB.1.S34	HCCDB.1.S35	HCCDB.1.S36	HCCDB.1.S37	HCCDB.1.S38	HCCDB.1.S39	HCCDB.1.S40	HCCDB.1.S41	HCCDB.1.S42	HCCDB.1.S43	HCCDB.1.S44	HCCDB.1.S45	HCCDB.1.S46	HCCDB.1.S47	HCCDB.1.S48	HCCDB.1.S49	HCCDB.1.S50	HCCDB.1.S51	HCCDB.1.S52	HCCDB.1.S53	HCCDB.1.S54	HCCDB.1.S55	HCCDB.1.S56	HCCDB.1.S57	HCCDB.1.S58	HCCDB.1.S59	HCCDB.1.S60	HCCDB.1.S61	HCCDB.1.S62	HCCDB.1.S63	HCCDB.1.S64	HCCDB.1.S65	HCCDB.1.S66	HCCDB.1.S67	HCCDB.1.S68	HCCDB.1.S69	HCCDB.1.S70	HCCDB.1.S71	HCCDB.1.S72	HCCDB.1.S73	HCCDB.1.S74	HCCDB.1.S75	HCCDB.1.S76	HCCDB.1.S77	HCCDB.1.S78	HCCDB.1.S79	HCCDB.1.S80	HCCDB.1.S81	HCCDB.1.S82	HCCDB.1.S83	HCCDB.1.S84	HCCDB.1.S85	HCCDB.1.S86	HCCDB.1.S87	HCCDB.1.S88	HCCDB.1.S89	HCCDB.1.S90	HCCDB.1.S91	HCCDB.1.S92	HCCDB.1.S93	HCCDB.1.S94	HCCDB.1.S95	HCCDB.1.S96	HCCDB.1.S97	HCCDB.1.S98	HCCDB.1.S99	HCCDB.1.S100	HCCDB.1.S101	HCCDB.1.S102	HCCDB.1.S103	HCCDB.1.S104	HCCDB.1.S105	HCCDB.1.S106	HCCDB.1.S107	HCCDB.1.S108	HCCDB.1.S109	HCCDB.1.S110	HCCDB.1.S111	HCCDB.1.S112	HCCDB.1.S113	HCCDB.1.S114	HCCDB.1.S115	HCCDB.1.S116	HCCDB.1.S117	HCCDB.1.S118	HCCDB.1.S119	HCCDB.1.S120	HCCDB.1.S121	HCCDB.1.S122	HCCDB.1.S123	HCCDB.1.S124	HCCDB.1.S125	HCCDB.1.S126	HCCDB.1.S127	HCCDB.1.S128	HCCDB.1.S129	HCCDB.1.S130	HCCDB.1.S131	HCCDB.1.S132	HCCDB.1.S133	HCCDB.1.S134	HCCDB.1.S135	HCCDB.1.S136	HCCDB.1.S137	HCCDB.1.S138	HCCDB.1.S139	HCCDB.1.S140	HCCDB.1.S141	HCCDB.1.S142	HCCDB.1.S143	HCCDB.1.S144	HCCDB.1.S145	HCCDB.1.S146	HCCDB.1.S147	HCCDB.1.S148	HCCDB.1.S149	HCCDB.1.S150	HCCDB.1.S151	HCCDB.1.S152	HCCDB.1.S153	HCCDB.1.S154	HCCDB.1.S155	HCCDB.1.S156	HCCDB.1.S157	HCCDB.1.S158	HCCDB.1.S159	HCCDB.1.S160	HCCDB.1.S161	HCCDB.1.S162	HCCDB.1.S163	HCCDB.1.S164	HCCDB.1.S165	HCCDB.1.S166	HCCDB.1.S167	HCCDB.1.S168	HCCDB.1.S169	HCCDB.1.S170	HCCDB.1.S171	HCCDB.1.S172	HCCDB.1.S173	HCCDB.1.S174	HCCDB.1.S175	HCCDB.1.S176	HCCDB.1.S177	HCCDB.1.S178	HCCDB.1.S179	HCCDB.1.S180	HCCDB.1.S181	HCCDB.1.S182	HCCDB.1.S183	HCCDB.1.S184	HCCDB.1.S185	HCCDB.1.S186	HCCDB.1.S187	HCCDB.1.S188	HCCDB.1.S189	HCCDB.1.S190	HCCDB.1.S191	HCCDB.1.S192	HCCDB.1.S193	HCCDB.1.S194	HCCDB.1.S195	HCCDB.1.S196	HCCDB.1.S197
308	ANXA5	19	ANXA5	10.6791	11.2507	11.4086	11.775	11.1575	11.9716	11.1401	10.5669	12.0292	11.1394	11.781	11.7644	11.649	11.4795	10.8957	12.2043	11.7107	11.8383	11.0314	9.8285	11.5287	11.8156	10.7556	11.3035	11.6358	10.9305	11.3653	10.9792	11.2608	10.1901	11.205	11.9678	10.7462	12.0441	11.3656	11.7951	11.7408	10.3877	11.8651	12.1451	11.3974	9.9628	11.0347	11.7743	11.2415	11.2219	11.8077	12.2352	11.062	11.4713	11.3803	8.989	11.0825	11.666	11.8475	11.0767	11.0091	9.5524	11.3702	12.1703	11.5915	11.642	11.4481	12.1087	10.9835	11.2468	11.6462	11.7666	11.65	11.2577	12.8384	11.54	11.9148	11.2616	10.2113	11.7495	12.6193	11.3198	10.2716	11.0332	11.71	11.3478	9.4201	11.2186	11.3508	11.7958	10.505	11.6962	11.6111	11.4873	11.5879	12.1604	12.0719	12.0525	11.5102	11.7748	10.0919	11.9258	11.141	11.1053	10.5961	11.036	11.2731	11.6629	11.6888	11.7615	9.3989	11.6509	11.5065	10.7761	11.2398	11.7124	11.1911	11.0273	11.4962	10.5556	11.3504	11.3635	11.1684	11.2002	10.8394	11.2643	11.4446	11.7386	11.3335	11.5122	12.118	11.7961	12.0335	11.8921	11.3396	11.9024	11.1369	11.8465	11.1847	10.575	10.5738	11.5978	10.7941	11.2305	11.8612	11.3202	11.3056	11.3299	11.5855	11.0593	11.3766	12.265	12.1018	8.8864	11.5853	10.1261	11.7743	11.5311	12.1588	12.1297	11.1878	11.8096	11.7888	11.4971	11.5143	11.6448	12.0725	11.1718	11.7975	10.0824	11.5006	9.5643	11.5708	12.1278	11.0345	11.6062	11.4042	11.9329	11.2609	11.3395	11.5836	12.1873	10.8362	11.473	11.5413	11.8075	11.895	11.9699	11.9899	11.3423	11.9992	11.5998	12.0263	11.5207	10.7842	11.6355	11.9769	10.9157	10.8314	12.0378	11.5786
311	ANXA11	2	ANXA11	7.5911	7.7203	7.9205	7.8787	8.7907	8.00635	7.45345	9.0274	7.7635	7.49855	7.88835	7.86145	8.2379	9.27135	7.31225	9.7915	7.25125	8.91475	7.4796	7.62155	7.8432	8.07205	7.531	8.82195	7.98455	7.93035	7.71185	8.836	7.80755	6.9891	7.6542	8.10735	7.1405	8.28075	8.2207	7.93315	8.3819	7.86615	7.53295	7.9093	8.01515	8.7145	7.9436	8.42	7.3459	8.0004	8.2511	8.1612	7.72565	8.7184	7.63495	7.84755	7.5266	8.22075	7.95655	9.3287	7.839	7.7917	7.5466	8.5112	7.692	7.6503	7.04065	8.1804	7.373	8.8161	8.12035	7.7787	7.5001	7.79695	8.6777	7.5615	8.69835	6.93575	6.6077	7.88305	8.618	7.3766	8.9099	7.57715	7.8167	7.3763	7.7128	7.6208	7.6331	7.87595	7.36625	7.59235	7.20425	7.4031	7.67135	7.51485	7.86775	8.45495	7.22865	7.59555	7.38985	7.65	8.6654	7.3624	9.74575	7.38705	8.029	7.4527	7.3963	7.991	7.91805	7.3448	7.77355	7.62005	7.48765	7.3916	8.82075	7.8361	7.1189	8.1463	7.82365	7.88255	7.65895	8.6568	9.33075	7.97245	7.4867	7.1656	8.02075	7.4401	8.50465	7.5597	8.60325	8.1222	8.5205	8.709	7.3902	7.749	8.8474	7.0093	7.0146	7.7321	8.0259	7.87	8.816	8.1743	7.4184	7.48095	7.5099	7.61725	8.8559	9.28935	8.0929	8.19805	7.59655	7.1297	7.6451	7.92655	8.2056	8.05445	7.62685	8.4574	7.9874	8.0462	7.658	7.6112	8.65405	8.2358	7.9225	7.7933	7.7822	7.8191	7.9696	7.88905	7.97985	7.786	8.27865	8.2903	7.0235	7.6583	7.27195	8.3157	7.8341	7.79075	6.99935	8.14845	8.32875	8.62605	7.90315	7.44905	8.4809	7.7309	8.0016	7.6839	8.8746	7.6621	8.4228	7.18925	7.35555	8.3388	7.5323
317	APAF1	2	APAF1	6.11565	6.52585	6.5986	6.25135	6.98665	6.88755	6.4686	7.0802	6.5422	6.742	6.688	7.1523	6.6251	6.79795	6.2997	7.03285	6.4777	6.417	6.2645	6.79035	6.54435	6.7947	6.90285	6.477	6.37135	6.5616	6.8236	6.4994	6.47575	6.5756	6.70305	6.6274	6.41755	6.99525	6.46865	6.7421	6.54375	6.60965	6.80605	6.6676	6.68205	7.03255	6.6367	6.56165	6.4672	6.86125	6.82785	6.7498	6.4139	6.3787	6.4452	6.7995	6.57105	7.1974	6.50045	7.07235	6.20695	7.44125	6.5326	6.45515	6.25655	6.69895	6.5988	7.2812	6.57125	6.89365	7.0544	6.3457	6.8027	6.84085	7.1058	6.79425	6.89985	6.85005	7.3229	6.3976	6.74555	6.6275	6.9664	6.52	7.7382	6.88525	7.23035	6.67785	6.88165	7.04635	6.55685	6.69035	6.6979	6.6013	6.66955	6.38435	6.71285	6.88955	7.67225	6.77205	7.23065	7.10495	6.67525	6.8335	6.93825	6.6291	7.71755	6.45985	7.51325	6.7897	7.09275	6.88275	6.66	6.6921	7.6516	6.3782	6.85185	6.45765	6.7552	6.8134	6.74035	6.8258	6.3674	6.5581	7.6139	6.7461	6.8337	6.5218	6.3698	6.4831	6.98105	6.5911	7.11725	6.69755	6.8333	6.96035	6.96455	6.26245	6.6896	6.4004	6.78545	6.5766	6.54535	6.96975	6.6982	6.5965	6.75365	6.33535	7.26175	6.53675	6.9395	7.1011	6.38075	6.91055	6.31495	6.9072	7.01215	6.3779	6.83235	6.9267	6.5092	6.4638	6.80295	6.7071	6.755	6.4528	6.78305	6.55685	6.737	7.23425	6.33695	7.009	6.84135	6.90725	7.60775	7.18555	6.9765	6.7065	6.88475	6.4356	6.90345	6.4479	6.5063	6.45065	6.96275	6.67255	6.5449	6.31855	7.30325	6.32265	6.89715	6.48965	6.94305	6.4901	6.94125	6.41495	6.76345	6.3499	6.42055	6.72635	6.48065
322	APBB1	3	APBB1	6.127	6.4537	6.7966	6.0425	5.9469	8.1225	6.203	8.4529	6.238	6.182	6.2058	7.3773	6.5237	5.4311	6.0755	6.5206	6.1182	6.2645	6.5094	6.6087	6.0519	6.8792	6.0793	6.6483	6.3765	7.0921	6.0283	6.4762	6.3363	5.5735	6.489	6.5748	6.3548	7.7845	6.3226	6.5523	6.6435	5.6385	6.2824	6.8685	6.0316	5.9281	6.2471	6.5499	6.1179	7.1832	6.3087	6.0762	6.2359	6.1269	6.0854	6.7926	6.2576	7.4751	6.4132	6.5734	6.3164	7.0983	6.2106	6.551	5.9593	6.1257	5.7412	6.6806	6.0019	5.7351	6.5105	5.9345	6.2963	6.1095	5.2898	6.2994	6.4626	6.1763	6.0554	6.3618	7.5352	6.2621	6.4829	6.0806	6.2237	6.1424	5.9318	5.9231	6.3341	6.2135	6.2363	6.0005	5.7782	6.1101	6.1902	6.0449	6.3809	7.2117	7.9064	5.8642	5.7135	6.1177	5.8742	5.9448	7.1095	5.812	5.9757	6.0924	5.9141	6.2968	6.2885	6.1842	6.2181	5.9389	7.127	6.0945	6.0244	6.3561	5.8459	6.4654	6.356	6.2659	6.5397	5.4211	7.5003	5.6952	6.0094	6.2885	6.7735	5.7737	7.5999	6.2802	6.4348	6.3515	7.5529	6.0938	6.2543	6.0913	5.7669	5.8544	6.2308	5.6964	6.7622	6.198	6.4803	6.3886	6.1533	7.6296	6.2192	6.0197	6.7711	7.4819	6.1681	5.9065	5.8176	6.8542	5.8937	6.8056	6.2487	6.4398	6.2677	5.641	6.1092	7.1129	5.9483	6.5138	6.6404	5.8044	5.5652	5.7658	6.3029	6.877	6.2774	5.7641	6.1656	6.081	6.0173	6.4137	6.6601	5.6785	6.645	6.4705	5.8736	6.4502	5.5075	6.293	6.8416	6.4664	6.8804	6.8749	5.8988	5.9178	6.4094	6.0503	6.7504	6.2252	7.0415	5.9866	6.2241	6.5484	6.1493
353	APRT	12	APRT	10.4958	9.8815	10.3571	10.7559	10.8778	10.8088	10.8715	9.848	10.2031	10.2077	10.4022	9.9911	10.3451	9.5924	10.6096	10.1634	10.4393	10.4346	10.149	11.0597	9.8584	9.631	9.7136	9.6124	10.7892	9.9483	9.4411	11.2735	10.4628	10.5734	10.605	9.9774	10.5481	10.1938	10.1625	10.1705	10.1064	10.4868	10.763	9.8753	10.3545	10.2683	10.5128	11.2877	10.5718	8.977	10.0901	10.1547	10.3205	11.0431	10.4137	10.281	10.5428	9.9045	10.4951	9.5568	10.5196	10.1876	10.5791	10.0767	10.2766	9.8611	10.2543	10.8335	9.9297	10.9789	9.9641	10.7037	10.6529	10.3708	9.6236	10.3265	10.1669	10.4095	10.714	10.2796	10.6612	10.5341	11.0225	9.739	10.1815	10.2938	10.474	10.5241	10.6066	10.5645	10.6741	10.2934	9.975	10.8104	10.68	10.3243	10.5095	10.2367	8.9886	10.3658	10.799	10.2645	10.3972	10.5454	10.2422	10.4918	10.7086	10.2274	11.1116	10.2542	9.8979	10.406	11.0402	9.8452	9.7184	10.0286	10.7559	9.4928	10.6358	10.1393	9.9105	10.5643	10.2795	11.0193	10.322	10.165	10.2871	10.7439	10.4941	10.4919	11.5068	10.6218	9.9209	10.0733	10.4108	9.463	10.4854	10.6684	10.945	9.3027	8.4704	10.264	10.1313	10.3344	9.7109	9.6896	10.019	10.0045	10.4268	10.485	9.917	10.071	10.2289	9.8099	10.4866	10.6569	10.1916	9.8983	10.4449	10.1827	10.3191	9.8137	10.0822	10.3418	10.4005	9.9395	9.9597	9.382	10.2971	10.7015	10.2687	10.4975	9.7162	10.0279	9.1648	10.1214	9.596	10.3241	9.6474	10.1274	10.3499	10.2658	9.6478	10.1176	10.2511	10.0985	10.9277	10.2694	10.1532	10.3237	11.3426	10.5702	10.0432	10.4204	9.4525	10.6802	10.4335	10.4114	11.0345	10.4749	10.4912
392	ARHGAP1	1	ARHGAP1	11.3136	11.4397	11.5948	11.1856	11.6209	11.9132	11.2137	12.0284	10.991	11.331	11.3729	11.5125	11.5966	11.8611	10.9225	11.8874	10.9579	11.6899	11.1927	11.0976	11.1688	12.0108	10.716	11.6943	11.2117	11.1454	10.7846	10.6332	11.0491	11.2511	11.6112	11.6094	10.8007	11.5865	10.967	12.4314	11.4982	11.2177	10.8867	11.7699	11.1896	10.9584	10.9563	11.4034	11.449	10.9527	11.3014	11.401	11.423	11.5535	11.1247	10.8265	10.8819	11.6972	10.9562	11.91	11.1856	11.3745	10.8737	11.4757	10.907	11.2583	11.6107	11.8848	10.7982	11.6016	11.1158	11.2621	11.4638	11.1622	11.36	10.8518	11.9045	11.1465	11.17	11.3633	11.6144	10.9271	11.3956	10.7867	10.9261	11.0075	11.4612	11.4587	11.583	11.4817	10.9159	11.1626	11.5209	11.188	11.704	10.9948	12.1776	12.0483	10.8986	11.2387	11.3343	11.1591	11.8671	11.1585	11.4516	11.215	11.4978	11.2989	11.929	11.4822	11.7713	11.2739	11.3776	11.0089	11.4724	11.0151	11.5154	11.4097	10.952	11.4306	10.9393	11.6918	10.9457	11.5503	11.6975	10.7846	11.5348	11.3036	11.4869	11.3801	11.5728	11.1552	11.6009	11.2963	11.4285	11.2039	10.7162	11.2536	11.4236	11.1888	11.3833	11.0538	11.4772	11.401	12.0088	11.4772	10.6949	11.5518	11.8129	11.2475	11.7779	12.0555	11.3675	11.568	11.2813	11.0391	11.3413	11.1095	11.768	11.9289	11.386	11.6131	11.2723	11.424	11.3045	11.438	11.6628	11.4796	11.856	11.0681	11.511	10.9351	11.8011	11.3703	11.3619	11.192	11.2385	11.3295	11.4371	10.8737	11.4392	11.6727	11.1956	11.3126	11.3193	11.444	11.6896	11.731	11.6954	11.1604	11.3706	11.3302	11.931	11.1162	11.8425	11.2366	11.8392	10.9876	11.479	11.7074	10.9902
399	RHOH	4	RHOH	6.4242	6.5516	7.0172	7.0133	6.7631	7.478	7.4696	5.9993	8.4965	5.1668	8.3475	7.5385	7.9226	5.8651	6.8346	6.1883	7.2765	7.268	6.511	4.8384	7.4436	5.1812	7.033	4.9097	8.4456	4.5568	7.4356	4.9939	7.273	4.1658	6.8202	8.7064	7.7895	8.9367	8.1739	9.2004	7.7053	7.2592	7.8425	7.1506	7.1473	6.5759	7.0105	7.4061	7.1837	7.6265	7.8422	8.7333	7.2297	6.4792	7.6418	5.5093	7.5838	5.7407	9.0339	6.7311	6.3718	6.1491	7.7927	7.453	8.2288	6.5632	7.1061	5.2166	7.9006	6.1853	7.7193	6.8086	6.3748	7.9547	7.4369	8.077	7.1346	7.352	5.4104	6.6777	7.1037	7.1003	4.7931	6.4513	7.1608	6.7684	5.2962	7.5375	6.0442	8.4948	5.6733	8.3003	8.1694	7.6323	6.2986	7.6098	7.9196	8.88	6.3282	7.7481	6.9858	8.6458	5.5756	7.5782	5.7599	7.1631	6.878	6.9509	5.4801	7.6533	5.8363	8.7728	5.6635	7.286	5.2745	7.0812	6.3014	6.7286	7.3904	6.2978	7.6289	6.546	7.0031	6.3306	6.1567	7.3461	8.6646	7.4976	6.0627	7.1369	8.0466	7.9785	7.9678	7.6854	7.1723	7.2562	5.6075	7.3938	6.3951	6.0047	5.2652	7.2118	6.7941	4.5951	7.5563	7.1629	7.2106	5.8999	6.5486	6.4505	6.4744	7.5169	6.5851	5.4567	7.0323	6.5374	7.2275	5.8863	8.1291	8.7093	7.384	6.2373	7.425	6.4716	7.0466	8.1006	9.4268	6.1937	6.7935	5.8659	7.3753	7.171	4.7112	7.4582	4.7212	7.49	7.5695	7.8271	5.2399	7.07	5.4144	8.397	6.4567	7.8997	5.6345	8.8263	6.429	7.8533	8.2832	7.4884	6.1809	6.4142	10.0018	7.1667	7.2847	7.7017	8.0529	6.6211	5.8211	7.6213	7.3406
493	ATP2B4	4	ATP2B4	9.7478	10.7505	10.9285	11.3179	11.1333	10.4882	10.0991	11.34975	11.07045	10.24275	10.04145	11.261	10.38015	10.6879	9.60775	10.0678	9.9995	11.04345	10.23855	9.9163	10.5758	10.369	10.0633	11.51315	10.35775	9.4537	10.0416	8.9114	10.29895	10.12245	10.2955	10.86675	9.79195	10.5656	10.53485	10.11825	10.5751	10.5142	10.02815	10.9115	10.22365	11.052	10.00055	10.24225	10.34365	11.03	10.3839	10.84325	10.27885	9.96745	9.86795	11.8579	10.14605	10.2061	10.52265	10.30905	9.89915	8.91495	9.86045	11.3974	9.76225	10.47335	10.76225	11.75255	10.28225	11.1425	11.2682	10.88425	10.53035	10.2761	10.16115	10.22265	10.92235	9.965	9.5168	10.28125	10.77725	10.42035	9.22755	9.9601	9.49735	10.26305	10.56715	10.10355	10.64385	10.5882	9.2701	10.0859	11.2648	10.18975	10.7656	10.9451	10.0461	10.97615	11.93655	10.45875	10.96185	10.1237	11.009	9.61415	10.5671	9.8793	10.74315	10.78635	10.79255	10.90785	11.1759	10.61685	10.9185	9.9029	10.6469	10.51435	11.15445	10.1596	9.85005	10.27645	10.0946	10.7237	10.21955	11.05665	10.7771	10.0823	10.33	10.8337	10.68905	10.35625	10.1004	9.909	10.8975	10.7484	8.96635	11.55005	9.67185	11.5517	11.04745	10.21975	9.77745	9.63485	9.80945	9.306	10.7008	10.6722	9.7339	10.6122	9.8977	10.00385	11.1816	10.62655	11.4196	10.15205	10.0684	11.18505	10.21345	10.56355	10.9264	11.0295	9.63065	10.86075	10.6584	9.65345	10.1234	11.0128	10.52455	9.99885	10.8669	10.7048	10.8607	9.6705	10.6072	10.8394	10.4523	10.41395	9.9268	10.37525	9.5845	9.699	11.38625	10.66045	10.9061	10.1354	9.8353	10.32765	10.06335	11.24485	10.3608	10.27275	10.8712	10.0835	10.6298	10.1204	9.9823	10.27165	11.5477	10.0799	9.7186	10.50345	9.81785
573	BAG1	1	BAG1	9.5146	9.6619	8.4055	9.9713	9.55685	8.9271	9.3323	10.14045	9.2307	8.9845	8.9342	9.64045	9.16285	9.6804	8.98985	9.00025	9.13305	8.93455	8.94365	9.5255	9.48265	9.0349	8.7186	9.0661	8.77625	9.1653	8.437	8.406	9.1225	9.05865	9.2194	8.8691	8.9263	8.5024	8.9368	8.7705	8.98815	9.26495	8.89355	9.31205	9.06375	9.48895	8.75465	8.6477	9.23255	9.30595	8.75395	8.76325	9.26865	8.40885	8.74615	8.6222	8.9133	9.45365	8.9948	9.045	9.30645	8.1696	8.95145	8.73	8.8198	8.18045	9.25735	8.57075	8.76565	9.3855	8.6531	9.3754	8.71595	9.2664	9.5486	9.2457	9.2405	9.30945	9.557	9.03105	8.4396	9.02005	10.05655	8.90495	9.27565	8.91265	9.1622	9.02305	8.9728	8.9573	9.2177	8.9692	8.7098	8.849	9.0038	9.8692	8.9981	8.95005	8.3111	9.2128	9.04085	9.0435	8.8436	8.9759	9.39375	9.14855	8.5879	9.28835	9.12165	9.1398	7.9848	9.0657	8.24395	8.6322	8.7902	9.20365	9.28575	8.41945	9.12445	8.6303	8.97975	7.84895	9.31305	9.25835	9.7202	8.46795	8.6777	9.13495	9.39425	9.092	8.89335	8.9198	8.6638	8.90825	8.9496	8.3876	8.6758	9.31345	9.4052	9.0706	9.16225	9.2014	8.6714	9.0549	9.08415	9.2877	8.7358	9.09335	8.2605	9.2752	9.41205	9.59105	9.8089	10.1075	8.96515	8.7275	8.7415	8.70415	9.30415	8.5536	9.0309	9.8298	9.2522	9.30075	9.2171	8.74255	8.9877	9.2567	9.3925	8.4704	9.53365	9.8027	9.11095	8.39605	8.7397	8.95695	8.7053	9.56795	8.63725	8.86845	8.81725	8.8752	8.8561	9.2606	8.7744	8.51005	8.18895	9.4422	8.5247	9.34295	8.3659	9.13945	8.4101	9.0085	9.352	9.30985	8.2673	9.286	8.8914	9.00355	9.1533
576	ADGRB2	1	BAI2	6.3224	6.3987	5.4597	6.5594	5.9383	6.0031	6.1843	6.2992	5.9597	5.894	5.9427	5.4407	6.0327	5.7012	5.9965	5.908	5.7164	5.6493	5.9102	6.094	5.6821	6.3012	6.0883	5.9577	5.9628	6.1912	6.0322	6.256	5.78	6.1992	6.0359	5.3821	6.1119	5.4826	5.8297	5.4415	5.4606	6.2306	5.8438	5.4733	6.1646	5.8445	6.098	5.6326	6.5592	5.9329	5.7366	5.8216	6.2245	5.9513	6.3692	6.2561	5.9075	6.6472	6.041	6.0044	6.3348	6.1587	6.498	6.0995	6.0693	6.3194	6.3381	5.9298	6.2127	5.7656	5.9977	6.1944	5.6946	5.865	6.0194	6.1739	5.3677	5.9	5.8609	5.8583	5.7201	5.8846	6.1955	6.2921	5.5382	5.9975	6.0133	5.8743	5.9807	5.6929	6.2289	5.9413	5.952	5.9739	5.5451	5.8683	5.2986	5.5285	6.2162	6.0141	5.9232	5.7259	5.8678	5.8039	6.3131	6.2774	5.7677	6.2377	5.9269	5.9165	5.7549	6.1367	5.3933	5.722	6.0559	5.8149	6.5912	5.5739	6.5188	6.4898	5.9821	6.2031	6.3561	6.3586	6.1746	6.1154	5.9008	6.3697	6.0947	6.4924	5.6728	6.7274	6.0114	5.9853	6.2255	6.0566	6.2179	6.2647	6.2626	6.4355	6.3147	6.5952	6.494	6.4493	5.867	6.3928	5.9695	6.0137	6.2107	6.1061	5.7828	6.015	6.0902	6.3151	6.2074	6.2587	6.0565	6.2339	6.208	5.9451	6.2541	6.0311	6.1877	6.0936	6.3636	5.8968	5.7843	6.1472	6.4307	6.0067	6.1724	6.0198	6.0521	6.1551	5.8796	6.0576	5.9115	6.0417	6.078	5.9461	5.9341	5.8173	5.9924	5.9343	5.8515	6.1953	6.0824	6.0945	5.8436	6.4573	5.9069	6.3488	5.6476	6.2157	6.2204	6.6015	5.6935	6.2502	6.509	6.0735	6.3029
582	BBS1	7	BBS1	8.13695	7.99825	7.5988	7.8675	7.8186	7.9933	7.8767	7.8244	7.92315	7.5459	8.0178	7.685	8.1186	8.2913	7.99715	7.84895	7.7902	7.9129	7.9538	7.92815	7.7664	7.49945	7.86715	7.76265	7.82805	7.72915	7.8458	8.17755	8.07835	8.3756	8.0897	7.69355	7.9936	7.7236	8.13675	7.8652	8.2116	8.313	7.87255	7.27325	7.99765	7.69775	8.1714	7.5019	7.83245	7.78465	7.89905	7.82495	7.83375	8.0597	8.02575	8.1151	8.04855	7.73495	7.80275	7.7798	8.19305	8.0368	8.03255	7.77415	7.9726	7.84385	7.98645	7.824	8.0548	7.76775	7.54915	7.70085	7.41475	7.7431	8.1084	7.6341	7.4106	7.80245	7.93285	7.994	8.1534	7.7542	7.92275	7.90685	8.0635	7.8261	7.9654	7.9873	7.81455	7.8498	7.8318	7.793	7.40285	7.67295	7.86875	7.52585	7.3537	7.96245	7.5016	7.7494	7.8572	7.6384	7.72875	7.6822	7.7252	8.1243	7.3098	7.8392	7.58505	7.9595	7.29965	7.95575	7.7892	7.8093	7.8485	7.8159	7.94745	8.4237	7.8877	8.0592	8.1018	7.7507	8.13845	7.75215	7.49085	7.75625	7.41715	7.8631	8.1033	8.2157	7.0109	8.05075	7.48215	7.9024	7.4597	7.81305	7.73465	7.7233	7.777	8.1206	7.98935	8.14225	7.9614	7.9164	8.09995	7.902	7.8721	8.1263	7.52295	8.30295	7.8735	8.0624	7.81415	7.41325	8.1251	7.9008	8.0752	8.15345	8.15255	7.7979	8.29795	8.1713	7.86015	7.9883	7.8915	7.70535	8.3228	8.2708	8.0078	7.63125	8.0117	8.19845	7.8267	8.20635	7.6728	8.06315	8.0582	8.0494	7.75625	8.10285	8.0308	8.2555	8.1578	7.9545	8.0199	8.1622	7.8855	8.16255	7.37905	8.23505	7.65825	8.2015	7.90265	8.1831	7.9539	7.93905	7.84415	7.9741	8.19295	8.4152	8.1597
604	BCL6	2	BCL6	12.6351	13.0442	12.5422	12.7684	12.2307	11.8702	12.0913	11.1015	12.8819	11.1793	12.1319	11.88	12.3111	12.1752	12.4813	12.8127	12.5185	12.8741	11.9867	12.6898	12.4117	11.7649	12.1046	11.5644	11.962	12.8041	12.2511	12.0612	12.4588	12.9634	12.9595	12.3435	11.8743	11.9935	12.048	12.3846	12.6428	12.4332	12.3064	12.3308	12.0532	11.7207	12.5253	11.8209	12.8108	11.6255	13.0048	11.5013	12.5934	12.317	12.2285	11.8182	11.7986	11.5856	12.5551	12.176	12.2017	11.5729	12.2326	11.6337	12.2662	12.6322	12.8114	12.1553	12.1141	12.1266	12.3459	12.5463	11.372	11.7792	12.4929	11.8875	12.3591	12.3485	11.9943	12.8222	11.7396	11.5905	10.8999	11.7907	12.3996	12.9843	12.3701	11.5439	13.0315	12.6951	11.2685	11.576	11.6213	12.3702	11.705	12.6997	12.1332	12.2975	11.2232	12.8678	12.7541	12.3323	12.1508	12.0788	11.0541	12.2169	11.3185	12.8397	11.5537	12.093	11.0219	11.7491	12.4101	12.2054	11.8936	12.5119	12.0985	11.9521	11.2329	12.0925	12.0308	11.6976	12.4636	12.1899	13.2651	12.3107	12.4866	12.4488	11.8998	11.8483	12.2397	12.4507	12.156	12.7427	11.4916	12.8491	12.2192	12.6812	12.202	13.08	12.4871	12.3266	11.8753	12.2072	12.9147	13.0117	12.4774	13.1221	11.8478	11.7322	10.751	11.9197	12.7959	10.2104	12.3024	12.2456	12.0944	12.1073	12.5763	12.0538	11.8661	12.4025	11.7453	11.2899	11.7223	12.1776	12.4921	12.3775	12.6232	12.3694	12.726	12.817	12.1132	12.4118	12.1155	12.0872	11.6211	12.6392	11.6818	12.1743	11.9945	12.0549	11.817	12.1256	12.5978	11.7139	11.9614	12.3913	12.4134	12.2004	12.7642	11.6828	12.0197	12.0568	11.9787	11.9471	11.4249	11.8392	12.2633	11.67	12.2742
