spl	degree_centrality	average_neighbor_degree	betweenness	eigenvector	cluster_coefficient	harmonic_centrality	markovcent	closeness_latora	closeness_residual	communitycent	diffusion_degree	dmnc	geokpath	lincent	semilocal	coreness	hub_score	eccentricity	subgraph_centrality	pc	gilschmidt
ADGRB1	0.000118722545411374	0.000119	1	0	0	0	1	1.52913150917951e-06	1	1.5	0	2	0	1	1	1	1	0	1	1.54308063481524	0	1
ADGRB2	5.15065891012703	0.000119	6	0	1e-06	0	1582.853175	8.76367999432883e-06	1582.85317460317	241.63671875	0	7	0	42	1547.23513276784	1263	1	3.49465051468129e-06	9	279805090228.929	0	0.193195798193992
ADGRE5	4.92425501602754	0.000119	2	0	1e-06	0	1659.49127	5.75256763171891e-06	1659.49126984127	283.99609375	1	3	0	131	1618.37280902669	1663	1	8.29627154569307e-06	9	1575165028718	0	0.20254989257188
ADGRL1	4.51003205508726	0.000237	23.5	8192	8e-06	0	1823.359127	1.02080371569647e-05	1823.35912698413	382.421875	0	49	0	360	1767.01192481836	11978	1	4.95292283301528e-05	9	56151367627947.3	0.5	0.222550851578686
ADH5	4.20764573192449	0.000119	59	0	4e-05	0	1963.078571	1.02983795426994e-05	1963.07857142857	473.7109375	1	60	0	916	1893.99985892046	28217	1	0.000231786917247584	8	1264659291697612	0	0.239604366096485
ADI1	4.58364003324231	0.000237	10	115.220468	1.6e-05	0	1789.26627	1.57294113253234e-05	1789.26626984127	360.5859375	0	22	0	283	1738.63574906755	6044	2	9.3824588498976e-05	9	201315926733151	0.5	0.218389633814394
ADIPOQ	0.000118722545411374	0.000119	1	0	0	0	1	1.52913150917951e-06	1	1.5	0	2	0	1	1	1	1	0	1	1.54308063481524	0	1
ADIPOR1	4.57046183070165	0.000237	6.5	8192	7e-06	0	1795.832937	9.69638720713539e-06	1795.83293650794	365.078125	1	15	0	323	1743.64882977894	6652	1	4.19459899462887e-05	9	40298364584468.9	0.5	0.219191131027461
ADIPOR2	5.54303692271162	0.000119	2	0	0	0	1466.448413	5.53062180348789e-06	1466.44841269841	183.2890625	0	3	0	13	1437.71014585877	325	1	7.62419510514454e-07	10	13318250349.8235	0	0.178987966886184
ADM	5.03585420871423	0.000119	5	0	2e-06	0	1623.228571	8.55732015166512e-06	1623.22857142857	264.552734375	0	6	0	108	1582.50816889455	1544	1	1.39700124366925e-05	9	4470600037439.72	0	0.198123833934913
ADORA1	4.12014721595631	0.001662	39.071429	5616.179843	6.1e-05	0.197802	2030.280952	4.12016693633586e-05	2030.28095238095	520.2734375	0	561	0.064138862685067	1213	1934.22225103734	145871	9	0.000357129069066912	8	2928041176202460	0.255102040816327	0.247806780468799
ADORA2B	4.03775376944082	0.001306	65.909091	5625.330667	9.3e-05	0.327273	2067.832143	3.92672900851921e-05	2067.83214285714	545.44921875	1	736	0.101970606068083	1422	1973.69153190238	202182	10	0.00054144908395073	8	6726766682877058	0.165289256198347	0.252390106536925
ADPGK	4.04000949780363	0.000237	54	407.573528	9.6e-05	0	2053.255952	1.72594174769614e-05	2053.25595238095	535.25390625	0	110	0	1435	1972.58952658027	40155	2	0.000561029920822879	8	7245355913841407	0.5	0.25061100358609
ADRA1A	3.95346076219874	0.001662	36.214286	9841.133018	7.4e-05	0.142857	2115.208333	4.1611079024834e-05	2115.20833333333	577.58984375	0	522	0.106898104475112	1642	2015.77324324324	151656	10	0.000436011502484397	8	4367131045898278	0.561224489795918	0.258172627039328
ADRA1B	4.09462186869286	0.000356	46	588.782636	3.9e-05	0	2027.295238	2.21762916834139e-05	2027.29523809524	517.515625	0	141	0	1234	1946.27994433008	52130	3	0.000228944268928521	7	1200742603167811	0.444444444444444	0.247442357878083
ADRA1D	4.37528196604535	0.000712	55.166667	554.371723	2.9e-05	0.2	1898.374603	3.16095856703989e-05	1898.3746031746	432.61328125	0	337	0	603	1821.43242069845	84866	6	0.000169244281541405	9	657877800640703	0.277777777777778	0.231706896518322
ADRA2A	3.78404368989671	0.002019	61.705882	15245.650605	0.00023	0.301471	2222.227381	4.39335433966996e-05	2222.22738095238	653.15234375	1	1066	0.158643691293199	2307	2106.02230728203	316306	12	0.00133864043291678	8	41228289314920024	0.207612456747405	0.271234881112196
ADRA2B	4.321500652974	0.000356	52.666667	462.051236	3.5e-05	0.333333	1919.792857	2.20701593787804e-05	1919.79285714286	446.546875	0	161	0	710	1844.10024725275	43169	3	0.000206457529919705	8	975544102928786	0.444444444444444	0.234321110355528
ADRA2C	4.29846847916419	0.000712	47.666667	87.024782	3e-05	0.4	1934.530952	3.17503049900517e-05	1934.53095238095	456.4296875	0	292	0.0501750035468149	793	1853.98135668121	76752	6	0.000172758450586703	8	683733986207550	0	0.236119974658969
ADRB1	4.14591000831058	0.000475	43.75	3433.879146	3e-05	0	2008.186905	2.58919448601702e-05	2008.1869047619	505.53515625	0	179	0	1124	1922.20294378741	50139	4	0.000176447618324941	8	712529282230374	0.75	0.245110082358334
ADRB2	3.6763623412086	0.002137	39.777778	43023.774447	0.000212	0.091503	2289.442857	4.37691683492989e-05	2289.44285714286	700.9453125	0	734	0.0788383131562831	2778	2167.70809920558	270705	10	0.00123913749239726	7	35150504286614424	0.598765432098765	0.279438893829207
ADRB3	4.77965095571649	0.000119	58	0	4e-06	0	1723.288889	1.02759771887982e-05	1723.28888888889	324.01953125	0	59	0	278	1667.3352293897	15276	1	2.50582838082435e-05	9	14436550585319.3	0	0.210336737323202
ADRM1	3.75851834263327	0.003562	37.433333	202.107188	0.001177	0.85977	2224.25	4.7967658215165e-05	2224.25	651.9609375	2.04545454545455	1153	0.242362739791281	2534	2120.32500473814	491178	24	0.00687575428218709	8	1081887386449639040	0	0.271481752715717
AEBP1	4.38561082749614	0.000119	30	0	1.8e-05	0	1879.278571	1.00966029279329e-05	1879.22857142857	418.9453125	0	31	0	623	1817.14263670818	14170	1	0.000106106900601021	8	259045098005715	0	0.22937001970323
AEBP2	4.94241956547548	0.000119	14	0	4e-06	0	1660.997222	9.71918698245219e-06	1660.99722222222	287.505859375	0	15	0	184	1612.42490992073	4184	1	2.13077337850112e-05	9	10679778971548.9	0	0.202733702211933
AES	3.45755669001543	0.0019	40.0625	27690.848294	0.001	0.1	2431.992857	4.23910409401939e-05	2431.90952380952	804.75	1	657	0.1823367525984	4033	2304.88785496	417247	10	0.00582183328978849	7	778349338711420544	0.5859375	0.296827721690388
AFAP1	3.73228066009735	0.000712	55.666667	2632.050603	0.000198	0.066667	2239.959524	3.17901744084265e-05	2239.95952380952	666.4296875	1	340	0	2610	2135.2307472087	178786	5	0.00115649983239954	7	30616368966308112	0.277777777777778	0.273399185134795
AFAP1L2	4.38382998931497	0.000119	26	0	2.9e-05	0	1878.17381	1.01143697606923e-05	1878.17380952381	417.78125	0	27	0	622	1817.88081245768	15873	1	0.000170707082535861	8	666533188357240	0	0.229241280303162
AFDN	3.50362103763505	0.003206	24.444444	73599.277284	0.000819	0.025641	2400.797619	4.67931017597409e-05	2400.79761904762	779.9453125	1	687	0.116361022238828	3670	2274.58401951815	364133	10	0.00476239286224791	7	522911965803388480	0.540466392318244	0.293030345300555
AFF1	3.91986228184732	0.001069	24.333333	2621.173462	0.000326	0.222222	2125.515476	3.67252670954183e-05	2125.51547619048	584.88671875	2	228	0.068033073723357	1832	2033.05112517794	109781	8	0.00188983470464818	8	83365401208292944	0.641975308641975	0.259430669619228
AFF4	3.86726819423008	0.000594	34.8	3489.094198	0.000342	0	2152.519048	2.88479400189137e-05	2152.51904761905	604.046875	1	179	1	2036	2060.70022103518	93147	4	0.00199535164694305	8	91267883656530528	0.72	0.262726601686673
AFM	4.54481776089279	0.000237	11.5	29.206397	2.1e-05	0	1815.05119	1.6357424246105e-05	1815.05119047619	379.57421875	0	25	0	498	1753.48734359082	10535	2	0.000122397393469886	8	348384110370841	0.5	0.221536822955722
AFTPH	4.29193873916657	0.000594	12	185.346704	0.000193	0	1924.34881	2.82048618686675e-05	1924.34880952381	447.88671875	4.82242063492063	65	1	767	1856.8019971785	26802	5	0.00113094177084476	8	29251488208510760	0	0.234877189005709
AGAP1	4.8882820847679	0.000119	4	0	5e-06	0	1669.735317	7.98084289584141e-06	1669.73531746032	288.8984375	0	5	0	82	1630.28243551756	2400	1	2.74611836969197e-05	9	17247060261757.2	0	0.203800234036428
AGAP2	3.82535913569987	0.000356	86	8211.193695	0.000159	0	2176.488095	1.75382414209878e-05	2176.02142857143	620.21875	1	261	0	2093	2083.27640358772	147661	2	0.00092743275730838	7	19674783423896276	0.444444444444444	0.265595194504002
AGER	4.19399263920218	0.000594	12	3568.076085	3.4e-05	0	1970.242857	2.56365170681668e-05	1970.15952380952	477.75	1	65	1	941	1900.16557209987	26799	3	0.000200076412046127	8	929247227419733	0.56	0.240468634664891
AGFG1	3.74759586845542	0.001781	31.4	3426.905742	0.001213	0.428571	2227.491667	4.27760185668599e-05	2227.49166666667	656.10546875	1	486	0.126141301050053	2571	2126.5047519483	296321	12	0.0070951156448621	8	1151237280607308800	0.24	0.271877415680035
AGFG2	4.21975543155645	0.000237	25	18.511344	0.000111	0	1955.47381	1.61660892343322e-05	1955.47380952381	468.1640625	1	52	0	889	1888.56452747376	32572	2	0.000649319643285891	8	9642074874355696	0	0.238676163740235
AGGF1	4.54932921761843	0.000237	23.5	573.526726	8e-06	0	1809.888095	1.37629623261231e-05	1809.8880952381	374.953125	0	49	0	373	1751.74845376967	8917	2	4.46271615118149e-05	8	45984665184695.2	0.5	0.220906639233266
AGK	4.24765522972813	0.000237	29.5	56.047693	3.1e-05	0	1945.482143	1.69130053115072e-05	1945.48214285714	462.28515625	0	61	0	886	1876.15990273352	31058	2	0.000179986625098602	8	744964690956426	0.5	0.237456626737104
AGL	3.9614151727413	0.000119	109	0	0.000134	0	2093.117857	1.03785540357105e-05	2093.11785714286	562.47265625	0	110	0	1674	2011.72562711661	64946	1	0.000781477909371539	8	14074713754749196	0	0.25547636484105
AGO1	4.73667339427757	0.000356	5.666667	8192	1.1e-05	0.333333	1731.389286	1.50842715427447e-05	1731.38928571429	326.23046875	0	20	0	184	1682.46356868938	4458	2	6.50992119647857e-05	8	97502610902567.5	0.444444444444444	0.211325434604465
AGO2	4.29633147334679	0.000712	11.5	11275.193734	8.6e-05	0.133333	1926.828571	2.6652834255555e-05	1926.82857142857	450.359375	0	75	0	809	1854.90353155742	21553	4	0.000494540997505548	8	5823290397526281	0.777777777777778	0.235179857369527
AGO3	5.24385610827496	0.000119	8	0	2e-06	0	1557.546032	7.73586181441874e-06	1557.54603174603	229.947265625	0	9	0	78	1519.73667051552	971	1	9.67005867748697e-06	9	2138455514074.04	0	0.190106924416723
AGPAT4	4.0396533301674	0.000119	105	0	8.7e-05	0	2050.94881	1.03780448475441e-05	2050.94880952381	533.29296875	0	106	0	1393	1972.76344560042	65293	1	0.000505605266567882	8	5850948171741277	0	0.250329404311448
AGPS	5.88460168586014	0.000119	2	0	0	0	1380.527778	4.94542085593464e-06	1380.52777777778	145.9501953125	0	3	0	6	1354.25995642174	154	1	1.18617261342333e-06	10	32190166267.8602	0	0.168500888292173
AGRN	4.17143535557402	0.000237	30	375.718027	3.4e-05	0	1980.694048	1.69476867112642e-05	1980.69404761905	485.24609375	1	62	0	1027	1910.44082991803	22179	2	0.000200696501086602	8	921323807715488	0.5	0.24175443032088
AGRP	5.12347144722783	0.000356	5.666667	30.001716	2e-06	0	1601.938889	1.90033881183318e-05	1601.93888888889	255.44140625	0	20	0	189	1555.44546402503	4661	3	9.26545262346637e-06	9	1974322776461.02	0	0.19552531293654
AGT	3.9614151727413	0.001069	18.777778	45300.407429	0.000114	0.027778	2101.872619	3.12627656542269e-05	2101.87261904762	568.23828125	0	178	0	1659	2011.72562711661	47566	5	0.000664412239594497	8	10137783150141144	0.839506172839506	0.256544930922433
AGTPBP1	4.2087142348332	0.000594	7.8	8953.391106	3.8e-05	0	1960.296429	2.34517128793646e-05	1960.29642857143	470.74609375	0	44	1	898	1893.51901269394	16323	3	0.00022480989057674	8	1156477874670420	0.72	0.239264790500594
AGTR1	3.48711860382287	0.002731	58.869565	85513.407095	0.000573	0.245059	2417.411905	4.64902002183399e-05	2417.4119047619	792.828125	2.52941176470588	1377	0.220338460129443	3706	2285.34825684325	468218	13	0.00334370136873554	7	256167289730460416	0.536862003780718	0.295058208807729
AGXT	3.99430131782025	0.000594	20.8	8307.818279	0.000144	0	2075.115476	2.79238941554831e-05	2075.11547619048	549.23046875	0	109	1	1531	1995.16255498752	39610	4	0.000839137503604173	8	16142598268784072	0.72	0.253279076796088
AHCTF1	4.10637540068859	0.00095	22.125	312.186208	0.000161	0.321429	2022.465476	3.49942535397066e-05	2022.46547619048	514.00390625	1	185	0.12413656192963	1254	1940.70917659304	74534	6	0.00093834482552885	8	20261883204799916	0.59375	0.246852859293345
AHCY	4.00225572836282	0.000237	78.5	158.792937	0.000704	0	2078.633333	1.73100208359471e-05	2078.63333333333	553.375	0	159	0	1576	1991.19720565987	70565	2	0.0041182550521991	8	387859989961903232	0	0.253708450303089
AHCYL1	4.71720289683011	0.000237	6.5	8192	5e-06	0	1738.320635	9.47173599769782e-06	1738.32063492063	330.400390625	3.91534391534392	15	0	242	1689.40802355724	4156	1	2.86556247425291e-05	9	18781096853674.8	0.5	0.212171443295585
AHCYL2	5.68977798884008	0.000119	2	0	0	0	1427.923413	5.45680057465961e-06	1427.92341269841	165.9501953125	0	3	0	13	1400.63117370892	244	1	5.2085091843298e-07	10	6205000003.16663	0	0.174285782094281
AHI1	5.4728718983735	0.000356	7	155.901814	0	0.333333	1491.537302	1.83512021598967e-05	1491.5373015873	197.134765625	1	24	0	42	1456.14232721593	923	3	1.07323908228412e-06	9	26769306876.4286	0.444444444444444	0.182050201585183
AHR	3.55087261070877	0.001306	56.909091	5788.137355	0.000681	0.163636	2372.602381	3.9690704527938e-05	2372.60238095238	762.3984375	0	637	0.0509853030340417	3487	2244.31605871142	380034	9	0.00395527652547399	7	362371147545969920	0.429752066115702	0.289588963865763
AHRR	4.56998694052001	0.000119	11	0	1.1e-05	0	1796.632143	9.56157486723807e-06	1796.63214285714	365.98046875	0	12	0	328	1743.83002104279	7484	1	6.52753407559366e-05	8	99322640528064.6	0	0.219288678488611
AHSA1	3.77442716371839	0.000712	30.666667	1385.274388	0.000388	0.066667	2201.792857	3.18991749704796e-05	2201.79285714286	637.96875	1	190	0	2411	2111.38805359839	107843	6	0.00226536955303603	8	117386144804180320	0.277777777777778	0.26874073686595
AHSA2P	4.18307016502434	0.000119	39	0	6.4e-05	0	1968.330952	1.0233727821895e-05	1968.33095238095	475.7421875	0	40	0	905	1905.12712153034	27679	1	0.000372804447628718	8	3180189606716932	0	0.240245447623689
AHSG	3.80173334916301	0.000475	52	2144.278684	0.000147	0	2191.111905	2.45886260798725e-05	2191.1119047619	631.328125	1	212	0	2298	2096.22287802136	115124	3	0.000859434255067859	8	16927246812023412	0.375	0.267437068810175
AIF1	4.61949424195655	0.000119	13	0	9e-06	0	1774.147222	9.62582311807292e-06	1774.14722222222	351.3984375	0	14	0	260	1725.14132613724	5160	1	5.19239013205299e-05	9	61665144423118.7	0	0.216544272210703
AIFM1	3.45945625074202	0.002019	40.117647	38584.975523	0.002239	0.022059	2434.37381	4.400782142089e-05	2434.37380952381	806.2109375	2.17647058823529	699	0	3929	2303.62225882837	366631	10	0.0130868802389345	8	3917521336690608640	0.477508650519031	0.297128501101382
AIMP1	3.71375994301318	0.001187	27.8	3077.20003	0.00058	0.333333	2247.753571	3.73904696931083e-05	2247.75357142857	671.12109375	5.24870777370777	288	0.271509051890598	2719	2145.87925577827	144853	7	0.00338879928043948	8	262728366902445280	0.18	0.274350490837109
AIP	3.84542324587439	0.000475	35	1984.906705	0.000144	0	2158.389286	2.5743918950692e-05	2158.38928571429	607.40234375	0	144	0	2100	2072.40657610374	79616	4	0.000834841203273508	8	16039688254363258	0.625	0.263443096022721
AJUBA	4.42027781075626	0.000119	19	0	2.7e-05	0	1858.329762	9.98168138718547e-06	1858.32976190476	404.08984375	0	20	0	491	1802.89130318006	11934	1	0.000158651766579816	8	575905495884187	0	0.226819206872302
AK1	4.26760061735724	0.000237	17	151.742928	2.3e-05	0	1928.87381	1.60334213333024e-05	1928.87380952381	449.7265625	0	36	0	742	1867.39133700551	19110	2	0.000136137100959723	8	426102556121262	0.5	0.235429489750246
AKAP1	4.08856701887688	0.000712	11.833333	2633.689282	7.1e-05	0.2	2023.62619	2.91193754239208e-05	2023.62619047619	513.8359375	2.77777777777778	77	0	1260	1949.16223357919	33239	4	0.000414787199281347	8	3947165584392047	0.611111111111111	0.246994530755044
AKAP10	4.07990027306185	0.000475	21.5	1039.4183	6e-05	0.333333	2026.790476	2.57858719223385e-05	2026.79047619048	515.8515625	1	90	0	1243	1953.30274989088	33429	4	0.000351296651258178	8	2831416424299653	0.375	0.247380748955251
AKAP11	4.45114567256322	0.000119	25	0	1.4e-05	0	1846.445238	1.00075638881369e-05	1846.44523809524	396.8984375	0	26	0	462	1790.38858956577	10212	1	8.38894547692523e-05	8	161520589499009	0	0.225368636408551
AKAP12	4.64893743321857	0.000119	18	0	4e-06	0	1769.922619	9.94753339002056e-06	1769.92261904762	351.22265625	0	19	0	406	1714.21546044231	6728	1	2.25228347636834e-05	8	11615622592697.7	0	0.2160286365248
AKAP13	3.62186869286477	0.000594	72.6	4375.131541	0.000246	0.1	2310.519048	2.96295518711813e-05	2310.51904761905	717.296875	0	369	0	3161	2200.32284393746	197817	5	0.00142827142688199	8	47468663304412768	0.64	0.282011356965567
AKAP17A	4.891487593494	0.000119	32	0	1e-06	0	1677.119841	9.95706029578074e-06	1677.11984126984	295.74609375	0	33	0	184	1629.21407247397	3829	1	7.45762173608671e-06	9	1274837921754.63	0	0.204701555140971
AKAP3	4.52392259290039	0.000356	8	16383	7e-06	0	1819.612698	1.00431659131463e-05	1819.6126984127	380.91015625	0	27	0	451	1761.58637974019	9505	1	4.11612250737291e-05	9	38771664413312.7	0.444444444444444	0.222093579691534
AKAP4	4.62281847322807	0.000119	16	0	9e-06	0	1773.559127	9.84557597346006e-06	1773.55912698413	351.25	0	17	0	277	1723.90079100108	6598	1	5.37883168518423e-05	9	66180425896320.5	0	0.216472492003442
AKAP5	3.92864775020776	0.000594	32	3200.560328	6.9e-05	0	2117.17381	2.92657246139397e-05	2117.17380952381	579.171875	0	165	1	1787	2028.50469916291	58530	5	0.000405067498426488	8	3761956573247215	0.72	0.258412524047806
AKAP6	3.82702125133563	0.000594	48.4	8823.150617	0.000183	0.2	2181.186905	2.5961404072052e-05	2181.1869047619	624.82421875	0	247	0.314253343630457	2212	2082.37161470451	119386	4	0.00106765839625083	8	26093825175663268	0.56	0.266225668834585
AKAP7	4.45114567256322	0.000119	25	0	1.4e-05	0	1846.445238	1.00075638881371e-05	1846.44523809524	396.8984375	0	26	0	462	1790.38858956577	10212	1	8.38894547692523e-05	8	161520589499009	0	0.225368636408551
AKAP8	3.65843523685148	0.000831	44.571429	1692.002535	0.001015	0.047619	2284.811905	3.39782704058494e-05	2284.7619047619	698.6015625	1	319	0	3042	2178.33032613987	208053	6	0.00590991881118748	7	802975145711831424	0.693877551020408	0.278867558252381
AKAP8L	3.65748545648819	0.00095	42.625	2562.443351	0.001424	0.071429	2288.992857	3.53488254115015e-05	2288.99285714286	701.8046875	1	349	0	3043	2178.89599766287	216547	6	0.00822067822430692	7	1599409544900365824	0.53125	0.279383968893288
AKAP9	3.52997744271637	0.002019	24.705882	32697.258334	0.001118	0.014706	2374.904762	4.35087038297866e-05	2374.90476190476	762.4765625	1	437	0	3635	2257.60094844113	236162	9	0.0064675677117056	7	983155686003493632	0.795847750865052	0.289869981924155
AKIRIN2	4.40235070639915	0.000237	27	637.948492	1.1e-05	0	1871.614286	1.65648488759771e-05	1871.61428571429	413.4296875	0	56	0	526	1810.23297645695	11490	2	6.6325229303647e-05	8	101040850835964	0	0.228440654914475
AKR1A1	4.74059123827615	0.000119	20	0	5.9e-05	0	1735.905556	9.91988740304849e-06	1735.90555555556	331.24609375	0	21	0	318	1681.07310293013	5360	1	0.000345824286121657	9	2742817249550595	0	0.211876669785871
AKR1B1	3.03158019707943	0.008668	35.616438	279483.479745	0.003508	0.047184	2823.2	5.2621464803887e-05	2823.2	1087.421875	1	2673	0.229516714113297	5957	2628.7546113178	1697814	13	0.0203998645838014	6	9588041941222768640	0.638018389941828	0.344586842426441
AKR1C1	4.89516799240176	0.000119	14	0	2e-06	0	1669.753571	9.66538744495119e-06	1669.70357142857	289.64453125	0	15	0	133	1627.9891589057	2520	1	9.40657806512016e-06	8	2024398583396.99	0	0.203796359261408
AKR7A2	4.76255490917725	0.000119	36	0	2e-06	0	1723.659524	1.0140336969941e-05	1723.65952380952	322.515625	2.81818181818182	37	0	264	1673.32042876729	5607	1	1.38599762875329e-05	8	4397313319622.43	0	0.210381975321571
